study_name,process_a,process_b,subgroup,model_type,subject_count,stem,ci95_lower,ci95_upper,est,pval,se,wald
satsa,fev,digit_f,female,ae,490,i,-0.0140304122427006,0.162153499215096,NaN,NaN,NaN,NaN
satsa,fev,digit_f,female,ae,490,r,-0.0337828267077708,0.142849470764861,NaN,NaN,NaN,NaN
satsa,fev,digit_f,female,ae,490,s,NaN,NaN,NaN,NaN,NaN,NaN
satsa,fev,digit_f,female,aeh,478,i,-0.000852515042447343,0.177118332042125,NaN,NaN,NaN,NaN
satsa,fev,digit_f,female,aeh,478,r,-0.0292384730451594,0.149483238120687,NaN,NaN,NaN,NaN
satsa,fev,digit_f,female,aeh,478,s,NaN,NaN,NaN,NaN,NaN,NaN
satsa,fev,digit_f,female,aehplus,409,i,-0.0158137384326876,0.176848639516767,0.08,0.416,0.098,0.814
satsa,fev,digit_f,female,aehplus,409,r,-0.0276622347667735,0.165341564626013,0.071,0.068,0.039,1.827
satsa,fev,digit_f,female,aehplus,409,s,NaN,NaN,0.073,0.909,0.642,0.114
satsa,fev,digit_f,female,aehplus,410,i,-0.0193322807759617,0.173205016127775,NaN,NaN,NaN,NaN
satsa,fev,digit_f,female,aehplus,410,r,-0.0222949232225526,0.170328537042552,NaN,NaN,NaN,NaN
satsa,fev,digit_f,female,aehplus,410,s,NaN,NaN,NaN,NaN,NaN,NaN
satsa,fev,digit_f,male,0,347,i,NaN,NaN,NaN,NaN,NaN,NaN
satsa,fev,digit_f,male,0,347,r,-0.0702194372750524,0.140085866189793,NaN,NaN,NaN,NaN
satsa,fev,digit_f,male,0,347,s,NaN,NaN,NaN,NaN,NaN,NaN
satsa,fev,digit_f,male,a,347,i,0.147984502214751,0.345590560423769,NaN,NaN,NaN,NaN
satsa,fev,digit_f,male,a,347,r,-0.0702194372750524,0.140085866189793,NaN,NaN,NaN,NaN
satsa,fev,digit_f,male,a,347,s,NaN,NaN,NaN,NaN,NaN,NaN
satsa,fev,digit_f,male,ae,341,i,0.11365933927817,0.316154346627024,NaN,NaN,NaN,NaN
satsa,fev,digit_f,male,ae,341,r,-0.0710218628912377,0.141126060154621,NaN,NaN,NaN,NaN
satsa,fev,digit_f,male,ae,341,s,NaN,NaN,NaN,NaN,NaN,NaN
satsa,fev,digit_f,male,aeh,338,i,0.0365889116529438,0.245645904219968,NaN,NaN,NaN,NaN
satsa,fev,digit_f,male,aeh,338,r,-0.0713676366001779,0.141718994487244,NaN,NaN,NaN,NaN
satsa,fev,digit_f,male,aeh,338,s,NaN,NaN,NaN,NaN,NaN,NaN
satsa,fev,digit_f,male,aehplus,299,i,0.0338767555392759,0.255913796442337,0.146,0.17,0.106,1.373
satsa,fev,digit_f,male,aehplus,299,r,-0.0659789808693603,0.16036977880231,0.046,0.356,0.05,0.922
satsa,fev,digit_f,male,aehplus,299,s,NaN,NaN,0.098,0.915,0.921,0.107
satsa,fev,digit_f,male,aehplus,300,i,0.0314985353038741,0.253328376935879,NaN,NaN,NaN,NaN
satsa,fev,digit_f,male,aehplus,300,r,-0.0697307591748388,0.156320883611233,NaN,NaN,NaN,NaN
satsa,fev,digit_f,male,aehplus,300,s,NaN,NaN,NaN,NaN,NaN,NaN
satsa,fev,fig_id,female,a,509,i,0.0462823938794568,0.217068454441345,NaN,NaN,NaN,NaN
satsa,fev,fig_id,female,a,509,r,-0.122326884407124,0.0512744651469271,NaN,NaN,NaN,NaN
satsa,fev,fig_id,female,a,509,s,NaN,NaN,NaN,NaN,NaN,NaN
satsa,fev,fig_id,female,ae,487,i,0.0363789898480658,0.211340013815879,NaN,NaN,NaN,NaN
satsa,fev,fig_id,female,ae,487,r,-0.130160988199781,0.0472397477604009,NaN,NaN,NaN,NaN
satsa,fev,fig_id,female,ae,487,s,NaN,NaN,NaN,NaN,NaN,NaN
satsa,fev,fig_id,female,aeh,478,i,0.0288406897514777,0.205728861911207,NaN,NaN,NaN,NaN
satsa,fev,fig_id,female,aeh,478,r,-0.127943221368792,0.0511656307653345,NaN,NaN,NaN,NaN
satsa,fev,fig_id,female,aeh,478,s,NaN,NaN,NaN,NaN,NaN,NaN
satsa,fev,fig_id,male,a,347,i,0.182177408871891,0.376162654956881,NaN,NaN,NaN,NaN
satsa,fev,fig_id,male,a,347,r,-0.15226339727509,0.0578270244989562,NaN,NaN,NaN,NaN
satsa,fev,fig_id,male,a,347,s,NaN,NaN,NaN,NaN,NaN,NaN
satsa,fev,fig_id,male,ae,341,i,0.148740514213569,0.347913703436917,NaN,NaN,NaN,NaN
satsa,fev,fig_id,male,ae,341,r,-0.154609412643461,0.0572938382172669,NaN,NaN,NaN,NaN
satsa,fev,fig_id,male,ae,341,s,NaN,NaN,NaN,NaN,NaN,NaN
satsa,fev,fig_id,male,aeh,338,i,0.105611821039071,0.309665757209565,NaN,NaN,NaN,NaN
satsa,fev,fig_id,male,aeh,338,r,-0.150927050392212,0.061999956959827,NaN,NaN,NaN,NaN
satsa,fev,fig_id,male,aeh,338,s,NaN,NaN,NaN,NaN,NaN,NaN
satsa,fev,fig_mem,female,0,512,i,NaN,NaN,NaN,NaN,NaN,NaN
satsa,fev,fig_mem,female,0,512,r,-0.011113316437304,0.161215108824554,NaN,NaN,NaN,NaN
satsa,fev,fig_mem,female,0,512,s,NaN,NaN,NaN,NaN,NaN,NaN
satsa,fev,fig_mem,female,a,512,i,0.051394164607141,0.22145653163394,NaN,NaN,NaN,NaN
satsa,fev,fig_mem,female,a,512,r,-0.0110636685432179,0.161263471913757,NaN,NaN,NaN,NaN
satsa,fev,fig_mem,female,a,512,s,NaN,NaN,NaN,NaN,NaN,NaN
satsa,fev,fig_mem,female,ae,490,i,0.0241595122973244,0.199097960783174,NaN,NaN,NaN,NaN
satsa,fev,fig_mem,female,ae,490,r,-0.021463496442235,0.154904939189999,NaN,NaN,NaN,NaN
satsa,fev,fig_mem,female,ae,490,s,NaN,NaN,NaN,NaN,NaN,NaN
satsa,fev,fig_mem,female,aeh,478,i,0.0456980671230301,0.221838125206325,NaN,NaN,NaN,NaN
satsa,fev,fig_mem,female,aeh,478,r,-0.0260236559092233,0.152627100722215,NaN,NaN,NaN,NaN
satsa,fev,fig_mem,female,aeh,478,s,NaN,NaN,NaN,NaN,NaN,NaN
satsa,fev,fig_mem,female,aehplus,410,i,0.000530986056242582,0.192406128455054,NaN,NaN,NaN,NaN
satsa,fev,fig_mem,female,aehplus,410,r,-0.0397139631250291,0.153349445122399,NaN,NaN,NaN,NaN
satsa,fev,fig_mem,female,aehplus,410,s,NaN,NaN,NaN,NaN,NaN,NaN
satsa,fev,fig_mem,male,0,347,i,NaN,NaN,NaN,NaN,NaN,NaN
satsa,fev,fig_mem,male,0,347,r,-0.0982181831433524,0.112336345542095,NaN,NaN,NaN,NaN
satsa,fev,fig_mem,male,0,347,s,NaN,NaN,NaN,NaN,NaN,NaN
satsa,fev,fig_mem,male,a,347,i,0.0936032431385839,0.296088180400073,NaN,NaN,NaN,NaN
satsa,fev,fig_mem,male,a,347,r,-0.0946518413469119,0.115889288684704,NaN,NaN,NaN,NaN
satsa,fev,fig_mem,male,a,347,s,NaN,NaN,NaN,NaN,NaN,NaN
satsa,fev,fig_mem,male,ae,341,i,0.0706083693452433,0.276549584174171,NaN,NaN,NaN,NaN
satsa,fev,fig_mem,male,ae,341,r,-0.0943970826929343,0.117984910988734,NaN,NaN,NaN,NaN
satsa,fev,fig_mem,male,ae,341,s,NaN,NaN,NaN,NaN,NaN,NaN
satsa,fev,fig_mem,male,aeh,337,i,0.0795607499333282,0.286012584402253,NaN,NaN,NaN,NaN
satsa,fev,fig_mem,male,aeh,337,r,-0.0962281866433014,0.117417926971344,NaN,NaN,NaN,NaN
satsa,fev,fig_mem,male,aeh,337,s,NaN,NaN,NaN,NaN,NaN,NaN
satsa,fev,fig_mem,male,aehplus,299,i,0.116055959137181,0.331419837875308,NaN,NaN,NaN,NaN
satsa,fev,fig_mem,male,aehplus,299,r,-0.100249912941999,0.12657092458498,NaN,NaN,NaN,NaN
satsa,fev,fig_mem,male,aehplus,299,s,NaN,NaN,NaN,NaN,NaN,NaN
satsa,fev,information,female,0,512,i,NaN,NaN,NaN,NaN,NaN,NaN
satsa,fev,information,female,0,512,r,0.0258506032809121,0.196994829304282,NaN,NaN,NaN,NaN
satsa,fev,information,female,0,512,s,NaN,NaN,NaN,NaN,NaN,NaN
satsa,fev,information,female,a,512,i,0.0231526861198953,0.194398676496122,NaN,NaN,NaN,NaN
satsa,fev,information,female,a,512,r,0.026006216674536,0.197144499846549,NaN,NaN,NaN,NaN
satsa,fev,information,female,a,512,s,NaN,NaN,NaN,NaN,NaN,NaN
satsa,fev,information,female,ae,490,i,-0.00767873531798194,0.16833246837606,NaN,NaN,NaN,NaN
satsa,fev,information,female,ae,490,r,0.0193839830776655,0.194505215941759,NaN,NaN,NaN,NaN
satsa,fev,information,female,ae,490,s,NaN,NaN,NaN,NaN,NaN,NaN
satsa,fev,information,female,aeh,479,i,-0.0331401386120784,0.145477805298705,NaN,NaN,NaN,NaN
satsa,fev,information,female,aeh,479,r,0.020601874065061,0.19763900981514,NaN,NaN,NaN,NaN
satsa,fev,information,female,aeh,479,s,NaN,NaN,NaN,NaN,NaN,NaN
satsa,fev,information,female,aehplus,411,i,-0.0648186756745243,0.128442272574265,NaN,NaN,NaN,NaN
satsa,fev,information,female,aehplus,411,r,0.00971700488018945,0.201007892620885,NaN,NaN,NaN,NaN
satsa,fev,information,female,aehplus,411,s,NaN,NaN,NaN,NaN,NaN,NaN
satsa,fev,information,male,0,347,i,NaN,NaN,NaN,NaN,NaN,NaN
satsa,fev,information,male,0,347,r,-0.023487697136294,0.185677271764218,NaN,NaN,NaN,NaN
satsa,fev,information,male,0,347,s,NaN,NaN,NaN,NaN,NaN,NaN
satsa,fev,information,male,a,347,i,0.0812759683904481,0.284713564270982,NaN,NaN,NaN,NaN
satsa,fev,information,male,a,347,r,-0.0168715689762284,0.192059990327365,NaN,NaN,NaN,NaN
satsa,fev,information,male,a,347,s,NaN,NaN,NaN,NaN,NaN,NaN
satsa,fev,information,male,ae,341,i,0.039757770162792,0.247731663705681,NaN,NaN,NaN,NaN
satsa,fev,information,male,ae,341,r,-0.0188580785324905,0.191944873278342,NaN,NaN,NaN,NaN
satsa,fev,information,male,ae,341,s,NaN,NaN,NaN,NaN,NaN,NaN
satsa,fev,information,male,aeh,338,i,0.00833754371436308,0.218905546722015,NaN,NaN,NaN,NaN
satsa,fev,information,male,aeh,338,r,-0.0230580232670101,0.188813415991318,NaN,NaN,NaN,NaN
satsa,fev,information,male,aeh,338,s,NaN,NaN,NaN,NaN,NaN,NaN
satsa,fev,information,male,aehplus,300,i,-0.00596461476565572,0.217940232673475,NaN,NaN,NaN,NaN
satsa,fev,information,male,aehplus,300,r,-0.0114912218962679,0.212669418220998,NaN,NaN,NaN,NaN
satsa,fev,information,male,aehplus,300,s,NaN,NaN,NaN,NaN,NaN,NaN
satsa,fev,mmms,female,0,512,i,NaN,NaN,NaN,NaN,NaN,NaN
satsa,fev,mmms,female,0,512,r,0.0637987992552458,0.233259082422302,NaN,NaN,NaN,NaN
satsa,fev,mmms,female,0,512,s,NaN,NaN,NaN,NaN,NaN,NaN
satsa,fev,mmms,female,a,511,i,-0.162242228487627,0.0102296377816757,NaN,NaN,NaN,NaN
satsa,fev,mmms,female,a,511,r,0.0646051072916735,0.234186090162925,NaN,NaN,NaN,NaN
satsa,fev,mmms,female,a,511,s,NaN,NaN,NaN,NaN,NaN,NaN
satsa,fev,mmms,female,ae,489,i,-0.174560629013397,0.00144473834781222,NaN,NaN,NaN,NaN
satsa,fev,mmms,female,ae,489,r,0.0420466086824681,0.216406502533337,NaN,NaN,NaN,NaN
satsa,fev,mmms,female,ae,489,s,NaN,NaN,NaN,NaN,NaN,NaN
satsa,fev,mmms,female,aeh,480,i,-0.155179125754338,0.0230340589391878,NaN,NaN,NaN,NaN
satsa,fev,mmms,female,aeh,480,r,0.0446643518673331,0.220493967603437,NaN,NaN,NaN,NaN
satsa,fev,mmms,female,aeh,480,s,NaN,NaN,NaN,NaN,NaN,NaN
satsa,fev,mmms,female,aehplus,412,i,-0.168362124475645,0.0238429172572247,NaN,NaN,NaN,NaN
satsa,fev,mmms,female,aehplus,412,r,0.0508235367608569,0.239925751719833,NaN,NaN,NaN,NaN
satsa,fev,mmms,female,aehplus,412,s,NaN,NaN,NaN,NaN,NaN,NaN
satsa,fev,mmms,male,0,347,i,NaN,NaN,NaN,NaN,NaN,NaN
satsa,fev,mmms,male,0,347,r,-0.0764838007400323,0.133905820757142,NaN,NaN,NaN,NaN
satsa,fev,mmms,male,0,347,s,NaN,NaN,NaN,NaN,NaN,NaN
satsa,fev,mmms,male,a,346,i,0.134480030512031,0.333673070261202,NaN,NaN,NaN,NaN
satsa,fev,mmms,male,a,346,r,-0.0719114155623504,0.138720227801701,NaN,NaN,NaN,NaN
satsa,fev,mmms,male,a,346,s,NaN,NaN,NaN,NaN,NaN,NaN
satsa,fev,mmms,male,ae,341,i,0.114451342750589,0.316876398511735,NaN,NaN,NaN,NaN
satsa,fev,mmms,male,ae,341,r,-0.0728139866765365,0.139360049949148,NaN,NaN,NaN,NaN
satsa,fev,mmms,male,ae,341,s,NaN,NaN,NaN,NaN,NaN,NaN
satsa,fev,mmms,male,aeh,338,i,0.0507142716792314,0.258897521525414,NaN,NaN,NaN,NaN
satsa,fev,mmms,male,aeh,338,r,-0.0732967296905624,0.139818182996472,NaN,NaN,NaN,NaN
satsa,fev,mmms,male,aeh,338,s,NaN,NaN,NaN,NaN,NaN,NaN
satsa,fev,mmms,male,aehplus,300,i,0.049037951709845,0.269694756894908,NaN,NaN,NaN,NaN
satsa,fev,mmms,male,aehplus,300,r,-0.0624681514838921,0.163428913139054,NaN,NaN,NaN,NaN
satsa,fev,mmms,male,aehplus,300,s,NaN,NaN,NaN,NaN,NaN,NaN
satsa,fev,rotate,female,0,512,i,NaN,NaN,NaN,NaN,NaN,NaN
satsa,fev,rotate,female,0,512,r,-0.0807730614457296,0.0925328737458766,NaN,NaN,NaN,NaN
satsa,fev,rotate,female,0,512,s,NaN,NaN,NaN,NaN,NaN,NaN
satsa,fev,rotate,female,a,512,i,0.112359584092887,0.278987507599463,NaN,NaN,NaN,NaN
satsa,fev,rotate,female,a,512,r,-0.073684964017506,0.0995976949574896,NaN,NaN,NaN,NaN
satsa,fev,rotate,female,a,512,s,NaN,NaN,NaN,NaN,NaN,NaN
satsa,fev,rotate,female,ae,490,i,0.10831576627388,0.278791515100996,NaN,NaN,NaN,NaN
satsa,fev,rotate,female,ae,490,r,-0.0814044105368393,0.0957497175979495,NaN,NaN,NaN,NaN
satsa,fev,rotate,female,ae,490,s,NaN,NaN,NaN,NaN,NaN,NaN
satsa,fev,rotate,female,aeh,476,i,0.128109167686391,0.299577580706415,NaN,NaN,NaN,NaN
satsa,fev,rotate,female,aeh,476,r,-0.0831110351543239,0.0966328072454562,NaN,NaN,NaN,NaN
satsa,fev,rotate,female,aeh,476,s,NaN,NaN,NaN,NaN,NaN,NaN
satsa,fev,rotate,female,aehplus,408,i,0.193777336277653,0.372257922180111,NaN,NaN,NaN,NaN
satsa,fev,rotate,female,aehplus,408,r,-0.0869556609048819,0.10719353910332,NaN,NaN,NaN,NaN
satsa,fev,rotate,female,aehplus,408,s,NaN,NaN,NaN,NaN,NaN,NaN
satsa,fev,rotate,male,0,347,i,NaN,NaN,NaN,NaN,NaN,NaN
satsa,fev,rotate,male,0,347,r,-0.0914490269262178,0.119075484769189,NaN,NaN,NaN,NaN
satsa,fev,rotate,male,0,347,s,NaN,NaN,NaN,NaN,NaN,NaN
satsa,fev,rotate,male,a,347,i,0.15464293064132,0.351576976254265,NaN,NaN,NaN,NaN
satsa,fev,rotate,male,a,347,r,-0.0892588526014599,0.121251801580927,NaN,NaN,NaN,NaN
satsa,fev,rotate,male,a,347,s,NaN,NaN,NaN,NaN,NaN,NaN
satsa,fev,rotate,male,ae,341,i,0.128343797997264,0.329503800455224,NaN,NaN,NaN,NaN
satsa,fev,rotate,male,ae,341,r,-0.0827750693825073,0.129519452083278,NaN,NaN,NaN,NaN
satsa,fev,rotate,male,ae,341,s,NaN,NaN,NaN,NaN,NaN,NaN
satsa,fev,rotate,male,aeh,337,i,0.125004186611075,0.327611643616894,NaN,NaN,NaN,NaN
satsa,fev,rotate,male,aeh,337,r,-0.0803840833734691,0.133135928703865,NaN,NaN,NaN,NaN
satsa,fev,rotate,male,aeh,337,s,NaN,NaN,NaN,NaN,NaN,NaN
satsa,fev,rotate,male,aehplus,299,i,0.0797641203598445,0.298411685901772,NaN,NaN,NaN,NaN
satsa,fev,rotate,male,aehplus,299,r,-0.0954853569194847,0.1313015823713,NaN,NaN,NaN,NaN
satsa,fev,rotate,male,aehplus,299,s,NaN,NaN,NaN,NaN,NaN,NaN
satsa,fev,symbol,female,0,512,i,NaN,NaN,NaN,NaN,NaN,NaN
satsa,fev,symbol,female,0,512,r,-0.0562441695359569,0.116907150797835,NaN,NaN,NaN,NaN
satsa,fev,symbol,female,0,512,s,NaN,NaN,NaN,NaN,NaN,NaN
satsa,fev,symbol,female,a,508,i,0.0606297878759713,0.230898868180567,NaN,NaN,NaN,NaN
satsa,fev,symbol,female,a,508,r,-0.0548991208531803,0.118914812243407,NaN,NaN,NaN,NaN
satsa,fev,symbol,female,a,508,s,NaN,NaN,NaN,NaN,NaN,NaN
satsa,fev,symbol,female,ae,486,i,0.0279488529500121,0.20344053637266,NaN,NaN,NaN,NaN
satsa,fev,symbol,female,ae,486,r,-0.045727665497211,0.131831532001905,NaN,NaN,NaN,NaN
satsa,fev,symbol,female,ae,486,s,NaN,NaN,NaN,NaN,NaN,NaN
satsa,fev,symbol,female,aeh,477,i,0.00605625101198794,0.183985362395011,NaN,NaN,NaN,NaN
satsa,fev,symbol,female,aeh,477,r,-0.051407804761535,0.127890903336891,NaN,NaN,NaN,NaN
satsa,fev,symbol,female,aeh,477,s,NaN,NaN,NaN,NaN,NaN,NaN
satsa,fev,symbol,female,aehplus,408,i,0.00160133682171942,0.193897842248104,0.099,0.226,0.082,1.21
satsa,fev,symbol,female,aehplus,408,r,-0.0694356638635505,0.124584566493736,0.028,0.503,0.042,0.669
satsa,fev,symbol,female,aehplus,408,s,NaN,NaN,-0.157,0.433,0.201,-0.784
satsa,fev,symbol,male,0,347,i,NaN,NaN,NaN,NaN,NaN,NaN
satsa,fev,symbol,male,0,347,r,-0.133002742814277,0.0773978111317267,NaN,NaN,NaN,NaN
satsa,fev,symbol,male,0,347,s,NaN,NaN,NaN,NaN,NaN,NaN
satsa,fev,symbol,male,a,347,i,0.186316533735989,0.379835032967259,NaN,NaN,NaN,NaN
satsa,fev,symbol,male,a,347,r,-0.129710289457883,0.0807271297191753,NaN,NaN,NaN,NaN
satsa,fev,symbol,male,a,347,s,NaN,NaN,NaN,NaN,NaN,NaN
satsa,fev,symbol,male,ae,341,i,0.160319159213815,0.358296587249768,NaN,NaN,NaN,NaN
satsa,fev,symbol,male,ae,341,r,-0.125958624256109,0.0863690730240178,NaN,NaN,NaN,NaN
satsa,fev,symbol,male,ae,341,s,NaN,NaN,NaN,NaN,NaN,NaN
satsa,fev,symbol,male,aeh,338,i,0.117896420290902,0.320869228786301,NaN,NaN,NaN,NaN
satsa,fev,symbol,male,aeh,338,r,-0.127695913589145,0.0855619613824617,NaN,NaN,NaN,NaN
satsa,fev,symbol,male,aeh,338,s,NaN,NaN,NaN,NaN,NaN,NaN
satsa,fev,symbol,male,aehplus,299,i,0.104472849359652,0.320941738694144,0.215,0.01,0.084,2.564
satsa,fev,symbol,male,aehplus,299,r,-0.112753399456951,0.114107136842101,0,0.993,0.052,0.008
satsa,fev,symbol,male,aehplus,299,s,NaN,NaN,0.188,0.57,0.33,0.568
satsa,fev,synonyms,female,0,512,i,NaN,NaN,NaN,NaN,NaN,NaN
satsa,fev,synonyms,female,0,512,r,-0.0152350634834739,0.157197137082511,NaN,NaN,NaN,NaN
satsa,fev,synonyms,female,0,512,s,NaN,NaN,NaN,NaN,NaN,NaN
satsa,fev,synonyms,female,a,509,i,0.143980377717268,0.308828531985805,NaN,NaN,NaN,NaN
satsa,fev,synonyms,female,a,509,r,-0.0154444600301089,0.157494445057582,NaN,NaN,NaN,NaN
satsa,fev,synonyms,female,a,509,s,NaN,NaN,NaN,NaN,NaN,NaN
satsa,fev,synonyms,female,ae,487,i,0.1226659554901,0.292653047559418,NaN,NaN,NaN,NaN
satsa,fev,synonyms,female,ae,487,r,-0.00958572796838172,0.167013150110491,NaN,NaN,NaN,NaN
satsa,fev,synonyms,female,ae,487,s,NaN,NaN,NaN,NaN,NaN,NaN
satsa,fev,synonyms,female,aeh,478,i,0.103065648764892,0.275948751318183,NaN,NaN,NaN,NaN
satsa,fev,synonyms,female,aeh,478,r,-0.0104880503447661,0.167769032800222,NaN,NaN,NaN,NaN
satsa,fev,synonyms,female,aeh,478,s,NaN,NaN,NaN,NaN,NaN,NaN
satsa,fev,synonyms,female,aehplus,410,i,0.0831497740561365,0.27072483459379,NaN,NaN,NaN,NaN
satsa,fev,synonyms,female,aehplus,410,r,-0.0194519998417694,0.173088842535035,NaN,NaN,NaN,NaN
satsa,fev,synonyms,female,aehplus,410,s,NaN,NaN,NaN,NaN,NaN,NaN
satsa,fev,synonyms,male,0,347,i,NaN,NaN,NaN,NaN,NaN,NaN
satsa,fev,synonyms,male,0,347,r,-0.0822700280530418,0.128182900303062,NaN,NaN,NaN,NaN
satsa,fev,synonyms,male,0,347,s,NaN,NaN,NaN,NaN,NaN,NaN
satsa,fev,synonyms,male,a,347,i,0.102636922179083,0.304387426518504,NaN,NaN,NaN,NaN
satsa,fev,synonyms,male,a,347,r,-0.078990162386338,0.131428602673694,NaN,NaN,NaN,NaN
satsa,fev,synonyms,male,a,347,s,NaN,NaN,NaN,NaN,NaN,NaN
satsa,fev,synonyms,male,ae,341,i,0.0612384613572614,0.267836027764471,NaN,NaN,NaN,NaN
satsa,fev,synonyms,male,ae,341,r,-0.076465055516364,0.135758001345725,NaN,NaN,NaN,NaN
satsa,fev,synonyms,male,ae,341,s,NaN,NaN,NaN,NaN,NaN,NaN
satsa,fev,synonyms,male,aeh,338,i,-0.00152410932230387,0.209496267624939,NaN,NaN,NaN,NaN
satsa,fev,synonyms,male,aeh,338,r,-0.0753051751023438,0.137837512170906,NaN,NaN,NaN,NaN
satsa,fev,synonyms,male,aeh,338,s,NaN,NaN,NaN,NaN,NaN,NaN
satsa,fev,synonyms,male,aehplus,300,i,0.0151222057441191,0.237931794786873,NaN,NaN,NaN,NaN
satsa,fev,synonyms,male,aehplus,300,r,-0.0736089233493189,0.152515648693268,NaN,NaN,NaN,NaN
satsa,fev,synonyms,male,aehplus,300,s,NaN,NaN,NaN,NaN,NaN,NaN
satsa,grip,analogies,female,a,508,i,0.008354865280549,0.180780619938399,NaN,NaN,NaN,NaN
satsa,grip,analogies,female,a,508,r,0.0255448425109866,0.197360814399566,NaN,NaN,NaN,NaN
satsa,grip,analogies,female,a,508,s,0.299968366248643,0.449376988551497,NaN,NaN,NaN,NaN
satsa,grip,analogies,female,ae,486,i,-0.0363922227677981,0.141008706534254,NaN,NaN,NaN,NaN
satsa,grip,analogies,female,ae,486,r,0.0344145789491991,0.209636468042236,NaN,NaN,NaN,NaN
satsa,grip,analogies,female,ae,486,s,0.374301955846937,0.516664993858907,NaN,NaN,NaN,NaN
satsa,grip,analogies,female,aeh,477,i,-0.0323772140484987,0.146595836588622,NaN,NaN,NaN,NaN
satsa,grip,analogies,female,aeh,477,r,0.0299798982773238,0.207002048298529,NaN,NaN,NaN,NaN
satsa,grip,analogies,female,aeh,477,s,0.380308041595156,0.523005486962008,NaN,NaN,NaN,NaN
satsa,grip,analogies,female,aehplus,410,i,-0.104779853934639,0.0889024281573733,NaN,NaN,NaN,NaN
satsa,grip,analogies,female,aehplus,410,r,0.0184115191587167,0.209565854844256,NaN,NaN,NaN,NaN
satsa,grip,analogies,female,aehplus,410,s,0.275995650879718,0.444356345996936,NaN,NaN,NaN,NaN
satsa,grip,analogies,male,a,347,i,0.00397469768428444,0.212055900702956,NaN,NaN,NaN,NaN
satsa,grip,analogies,male,a,347,r,0.0310049360504901,0.237726671980552,NaN,NaN,NaN,NaN
satsa,grip,analogies,male,a,347,s,0.453147982104377,0.604369673762163,NaN,NaN,NaN,NaN
satsa,grip,analogies,male,ae,341,i,0.0175619462115615,0.22676811154476,NaN,NaN,NaN,NaN
satsa,grip,analogies,male,ae,341,r,0.0303584177012816,0.238877856050923,NaN,NaN,NaN,NaN
satsa,grip,analogies,male,ae,341,s,0.45240560916115,0.604962063663911,NaN,NaN,NaN,NaN
satsa,grip,analogies,male,aeh,338,i,-0.0406949136784721,0.171732380515934,NaN,NaN,NaN,NaN
satsa,grip,analogies,male,aeh,338,r,0.0302926042373071,0.239713778015424,NaN,NaN,NaN,NaN
satsa,grip,analogies,male,aeh,338,s,0.415484454422794,0.575956235349771,NaN,NaN,NaN,NaN
satsa,grip,analogies,male,aehplus,300,i,-0.0295578221500704,0.195347501263163,NaN,NaN,NaN,NaN
satsa,grip,analogies,male,aehplus,300,r,0.0282439322152394,0.250277409125326,NaN,NaN,NaN,NaN
satsa,grip,analogies,male,aehplus,300,s,0.409971944368905,0.580379507887501,NaN,NaN,NaN,NaN
satsa,grip,block,female,aehplus,409,i,0.0998320378772537,0.286462689072227,0.195,0.032,0.091,2.145
satsa,grip,block,female,aehplus,409,r,0.0139415282763712,0.205516123458999,0.111,0.005,0.039,2.834
satsa,grip,block,female,aehplus,409,s,-0.0559851522147912,0.137620184986565,0.052,0.891,0.382,0.137
satsa,grip,block,male,aehplus,298,i,0.258092630843914,0.456032771084878,0.361,0,0.089,4.078
satsa,grip,block,male,aehplus,298,r,-0.000336539197491769,0.224025663482114,0.113,0.012,0.045,2.519
satsa,grip,block,male,aehplus,298,s,0.589298590771321,0.718635671317382,0.648,0.097,0.39,1.66
satsa,grip,digit_b,female,aehplus,409,i,0.0216248697285306,0.212865555173196,0.118,0.353,0.127,0.929
satsa,grip,digit_b,female,aehplus,409,r,-0.0590253590577818,0.134626411949574,0.038,0.267,0.034,1.109
satsa,grip,digit_b,female,aehplus,409,s,0.234865936893382,0.408555501057303,0.337,0.311,0.333,1.012
satsa,grip,digit_b,male,aehplus,299,i,0.187752125497745,0.395115367711515,0.295,0.023,0.13,2.276
satsa,grip,digit_b,male,aehplus,299,r,-0.139255602102653,0.087450848630749,-0.026,0.586,0.048,-0.545
satsa,grip,digit_b,male,aehplus,299,s,NaN,NaN,0.387,0.714,1.055,0.366
satsa,grip,digit_f,female,aehplus,409,i,-0.128077852495163,0.0656629881195439,-0.031,0.767,0.106,-0.296
satsa,grip,digit_f,female,aehplus,409,r,-0.0676133967722496,0.126150399427083,0.03,0.319,0.03,0.997
satsa,grip,digit_f,female,aehplus,409,s,NaN,NaN,0.578,0.492,0.841,0.687
satsa,grip,digit_f,male,aehplus,299,i,0.0648701518455781,0.284712245556056,0.177,0.172,0.13,1.365
satsa,grip,digit_f,male,aehplus,299,r,-0.0807463132676117,0.145870657297595,0.033,0.471,0.046,0.721
satsa,grip,digit_f,male,aehplus,299,s,NaN,NaN,0.349,0.688,0.869,0.402
satsa,grip,fig_id,female,a,508,i,0.157027082480814,0.32100903084883,NaN,NaN,NaN,NaN
satsa,grip,fig_id,female,a,508,r,-0.130636482488853,0.0430206066535602,NaN,NaN,NaN,NaN
satsa,grip,fig_id,female,a,508,s,0.248469274521107,0.403828653661523,NaN,NaN,NaN,NaN
satsa,grip,fig_id,female,ae,486,i,0.140499896095562,0.309324622894977,NaN,NaN,NaN,NaN
