study_name,process_a,process_b,subgroup,model_type,subject_count,parameter_count,wave_count,ll,aic,bic,process,coefficient,subindex,est,pval,se,wald
hrs,pef,gait,male,aehplus,236,41,3,-3764.964,7611.928,7753.945,b,gamma,06,-0.04,0.242,0.035,-1.17
hrs,pef,gait,male,aehplus,236,41,3,-3764.964,7611.928,7753.945,b,gamma,10,-0.024,0.008,0.009,-2.661
hrs,pef,gait,male,aehplus,236,41,3,-3764.964,7611.928,7753.945,b,gamma,11,-0.001,0.041,0.001,-2.043
hrs,pef,gait,male,aehplus,236,41,3,-3764.964,7611.928,7753.945,b,gamma,12,0.001,0.209,0.001,1.256
hrs,pef,gait,male,aehplus,236,41,3,-3764.964,7611.928,7753.945,b,gamma,13,-0.031,0.533,0.05,-0.623
hrs,pef,gait,male,aehplus,236,41,3,-3764.964,7611.928,7753.945,b,gamma,14,-0.006,0.446,0.007,-0.762
hrs,pef,gait,male,aehplus,236,41,3,-3764.964,7611.928,7753.945,b,gamma,15,0.001,0.833,0.007,0.211
hrs,pef,gait,male,aehplus,236,41,3,-3764.964,7611.928,7753.945,b,gamma,16,-0.012,0.142,0.008,-1.47
hrs,pef,gait,male,aehplus,236,41,3,-3764.964,7611.928,7753.945,b,sigma,00,0.025,0.0,0.003,7.793
hrs,pef,gait,male,aehplus,236,41,3,-3764.964,7611.928,7753.945,bb,tau,00,0.022,0.0,0.004,5.338
hrs,pef,gait,male,aehplus,236,41,3,-3764.964,7611.928,7753.945,bb,tau,10,-0.001,0.161,0.001,-1.402
hrs,pef,gait,male,aehplus,236,41,3,-3764.964,7611.928,7753.945,bb,tau,11,0.001,0.024,0.0,2.257
hrs,pef,gait,male,aehplus,236,41,3,-3764.964,7611.928,7753.945,er,sigma,00,0.051,0.501,0.076,0.672
hrs,pef,gait,male,aehplus,236,41,3,-3764.964,7611.928,7753.945,er,tau,00,0.301,0.003,0.1,3.014
hrs,pef,gait,male,aehplus,236,41,3,-3764.964,7611.928,7753.945,er,tau,11,0.845,0.08,0.482,1.753
ilse,grip,tug,female,a,227,21,3,-2938.82,5919.64,5991.564,a,gamma,00,84.207,0.0,13.394,6.287
ilse,grip,tug,female,a,227,21,3,-2938.82,5919.64,5991.564,a,gamma,01,2.426,0.183,1.823,1.331
ilse,grip,tug,female,a,227,21,3,-2938.82,5919.64,5991.564,a,gamma,02,NaN,NaN,NaN,NaN
ilse,grip,tug,female,a,227,21,3,-2938.82,5919.64,5991.564,a,gamma,03,NaN,NaN,NaN,NaN
ilse,grip,tug,female,a,227,21,3,-2938.82,5919.64,5991.564,a,gamma,04,NaN,NaN,NaN,NaN
ilse,grip,tug,female,a,227,21,3,-2938.82,5919.64,5991.564,a,gamma,05,NaN,NaN,NaN,NaN
ilse,grip,tug,female,a,227,21,3,-2938.82,5919.64,5991.564,a,gamma,06,NaN,NaN,NaN,NaN
ilse,grip,tug,female,a,227,21,3,-2938.82,5919.64,5991.564,a,gamma,10,-6.018,0.007,2.239,-2.688
ilse,grip,tug,female,a,227,21,3,-2938.82,5919.64,5991.564,a,gamma,11,-0.512,0.102,0.313,-1.636
ilse,grip,tug,female,a,227,21,3,-2938.82,5919.64,5991.564,a,gamma,12,NaN,NaN,NaN,NaN
ilse,grip,tug,female,a,227,21,3,-2938.82,5919.64,5991.564,a,gamma,13,NaN,NaN,NaN,NaN
ilse,grip,tug,female,a,227,21,3,-2938.82,5919.64,5991.564,a,gamma,14,NaN,NaN,NaN,NaN
ilse,grip,tug,female,a,227,21,3,-2938.82,5919.64,5991.564,a,gamma,15,NaN,NaN,NaN,NaN
ilse,grip,tug,female,a,227,21,3,-2938.82,5919.64,5991.564,a,gamma,16,NaN,NaN,NaN,NaN
ilse,grip,tug,female,a,227,21,3,-2938.82,5919.64,5991.564,a,sigma,00,176.024,0.0,21.266,8.277
ilse,grip,tug,female,a,227,21,3,-2938.82,5919.64,5991.564,aa,tau,00,427.746,0.0,67.935,6.296
ilse,grip,tug,female,a,227,21,3,-2938.82,5919.64,5991.564,aa,tau,01,-44.25,0.0,8.355,-5.296
ilse,grip,tug,female,a,227,21,3,-2938.82,5919.64,5991.564,aa,tau,11,4.799,0.0,1.261,3.805
ilse,grip,tug,female,a,227,21,3,-2938.82,5919.64,5991.564,ab,sigma,00,1.339,0.548,2.227,0.601
ilse,grip,tug,female,a,227,21,3,-2938.82,5919.64,5991.564,ab,tau,00,-1.321,0.795,5.078,-0.26
ilse,grip,tug,female,a,227,21,3,-2938.82,5919.64,5991.564,ab,tau,01,-0.223,0.814,0.945,-0.236
ilse,grip,tug,female,a,227,21,3,-2938.82,5919.64,5991.564,ab,tau,10,-0.332,0.643,0.718,-0.463
ilse,grip,tug,female,a,227,21,3,-2938.82,5919.64,5991.564,ab,tau,11,0.031,0.82,0.135,0.228
ilse,grip,tug,female,a,227,21,3,-2938.82,5919.64,5991.564,b,gamma,00,4.677,0.0,1.289,3.628
ilse,grip,tug,female,a,227,21,3,-2938.82,5919.64,5991.564,b,gamma,01,-0.163,0.367,0.181,-0.902
ilse,grip,tug,female,a,227,21,3,-2938.82,5919.64,5991.564,b,gamma,02,NaN,NaN,NaN,NaN
ilse,grip,tug,female,a,227,21,3,-2938.82,5919.64,5991.564,b,gamma,03,NaN,NaN,NaN,NaN
ilse,grip,tug,female,a,227,21,3,-2938.82,5919.64,5991.564,b,gamma,04,NaN,NaN,NaN,NaN
ilse,grip,tug,female,a,227,21,3,-2938.82,5919.64,5991.564,b,gamma,05,NaN,NaN,NaN,NaN
ilse,grip,tug,female,a,227,21,3,-2938.82,5919.64,5991.564,b,gamma,06,NaN,NaN,NaN,NaN
ilse,grip,tug,female,a,227,21,3,-2938.82,5919.64,5991.564,b,gamma,10,0.278,0.079,0.159,1.755
ilse,grip,tug,female,a,227,21,3,-2938.82,5919.64,5991.564,b,gamma,11,0.01,0.677,0.023,0.417
ilse,grip,tug,female,a,227,21,3,-2938.82,5919.64,5991.564,b,gamma,12,NaN,NaN,NaN,NaN
ilse,grip,tug,female,a,227,21,3,-2938.82,5919.64,5991.564,b,gamma,13,NaN,NaN,NaN,NaN
ilse,grip,tug,female,a,227,21,3,-2938.82,5919.64,5991.564,b,gamma,14,NaN,NaN,NaN,NaN
ilse,grip,tug,female,a,227,21,3,-2938.82,5919.64,5991.564,b,gamma,15,NaN,NaN,NaN,NaN
ilse,grip,tug,female,a,227,21,3,-2938.82,5919.64,5991.564,b,gamma,16,NaN,NaN,NaN,NaN
ilse,grip,tug,female,a,227,21,3,-2938.82,5919.64,5991.564,b,sigma,00,1.772,0.0,0.249,7.108
ilse,grip,tug,female,a,227,21,3,-2938.82,5919.64,5991.564,bb,tau,00,1.387,0.016,0.577,2.405
ilse,grip,tug,female,a,227,21,3,-2938.82,5919.64,5991.564,bb,tau,10,-0.03,0.628,0.062,-0.484
ilse,grip,tug,female,a,227,21,3,-2938.82,5919.64,5991.564,bb,tau,11,0.001,0.873,0.009,0.16
ilse,grip,tug,female,a,227,21,3,-2938.82,5919.64,5991.564,er,sigma,00,0.076,0.544,0.125,0.607
ilse,grip,tug,female,a,227,21,3,-2938.82,5919.64,5991.564,er,tau,00,-0.054,0.798,0.212,-0.256
ilse,grip,tug,female,a,227,21,3,-2938.82,5919.64,5991.564,er,tau,11,0.373,0.822,1.658,0.225
ilse,grip,tug,female,aeh,225,29,3,-2907.75,5873.499,5972.566,a,gamma,00,84.873,0.0,13.479,6.296
ilse,grip,tug,female,aeh,225,29,3,-2907.75,5873.499,5972.566,a,gamma,01,2.536,0.163,1.819,1.394
ilse,grip,tug,female,aeh,225,29,3,-2907.75,5873.499,5972.566,a,gamma,02,-3.602,0.305,3.514,-1.025
ilse,grip,tug,female,aeh,225,29,3,-2907.75,5873.499,5972.566,a,gamma,03,0.578,0.06,0.308,1.879
ilse,grip,tug,female,aeh,225,29,3,-2907.75,5873.499,5972.566,a,gamma,04,NaN,NaN,NaN,NaN
ilse,grip,tug,female,aeh,225,29,3,-2907.75,5873.499,5972.566,a,gamma,05,NaN,NaN,NaN,NaN
ilse,grip,tug,female,aeh,225,29,3,-2907.75,5873.499,5972.566,a,gamma,06,NaN,NaN,NaN,NaN
ilse,grip,tug,female,aeh,225,29,3,-2907.75,5873.499,5972.566,a,gamma,10,-6.723,0.003,2.288,-2.939
ilse,grip,tug,female,aeh,225,29,3,-2907.75,5873.499,5972.566,a,gamma,11,-0.592,0.06,0.314,-1.881
ilse,grip,tug,female,aeh,225,29,3,-2907.75,5873.499,5972.566,a,gamma,12,0.692,0.153,0.485,1.428
ilse,grip,tug,female,aeh,225,29,3,-2907.75,5873.499,5972.566,a,gamma,13,-0.011,0.811,0.046,-0.239
ilse,grip,tug,female,aeh,225,29,3,-2907.75,5873.499,5972.566,a,gamma,14,NaN,NaN,NaN,NaN
ilse,grip,tug,female,aeh,225,29,3,-2907.75,5873.499,5972.566,a,gamma,15,NaN,NaN,NaN,NaN
ilse,grip,tug,female,aeh,225,29,3,-2907.75,5873.499,5972.566,a,gamma,16,NaN,NaN,NaN,NaN
ilse,grip,tug,female,aeh,225,29,3,-2907.75,5873.499,5972.566,a,sigma,00,171.335,0.0,20.635,8.303
ilse,grip,tug,female,aeh,225,29,3,-2907.75,5873.499,5972.566,aa,tau,00,421.158,0.0,68.11,6.183
ilse,grip,tug,female,aeh,225,29,3,-2907.75,5873.499,5972.566,aa,tau,01,-44.632,0.0,8.526,-5.235
ilse,grip,tug,female,aeh,225,29,3,-2907.75,5873.499,5972.566,aa,tau,11,4.941,0.0,1.342,3.682
ilse,grip,tug,female,aeh,225,29,3,-2907.75,5873.499,5972.566,ab,sigma,00,1.565,0.497,2.304,0.679
ilse,grip,tug,female,aeh,225,29,3,-2907.75,5873.499,5972.566,ab,tau,00,-1.477,0.786,5.43,-0.272
ilse,grip,tug,female,aeh,225,29,3,-2907.75,5873.499,5972.566,ab,tau,01,-0.255,0.792,0.965,-0.264
ilse,grip,tug,female,aeh,225,29,3,-2907.75,5873.499,5972.566,ab,tau,10,-0.309,0.688,0.767,-0.402
ilse,grip,tug,female,aeh,225,29,3,-2907.75,5873.499,5972.566,ab,tau,11,0.035,0.794,0.135,0.262
ilse,grip,tug,female,aeh,225,29,3,-2907.75,5873.499,5972.566,b,gamma,00,4.973,0.001,1.454,3.421
ilse,grip,tug,female,aeh,225,29,3,-2907.75,5873.499,5972.566,b,gamma,01,-0.149,0.468,0.206,-0.725
ilse,grip,tug,female,aeh,225,29,3,-2907.75,5873.499,5972.566,b,gamma,02,-0.584,0.113,0.368,-1.586
ilse,grip,tug,female,aeh,225,29,3,-2907.75,5873.499,5972.566,b,gamma,03,0.001,0.961,0.026,0.049
ilse,grip,tug,female,aeh,225,29,3,-2907.75,5873.499,5972.566,b,gamma,04,NaN,NaN,NaN,NaN
ilse,grip,tug,female,aeh,225,29,3,-2907.75,5873.499,5972.566,b,gamma,05,NaN,NaN,NaN,NaN
ilse,grip,tug,female,aeh,225,29,3,-2907.75,5873.499,5972.566,b,gamma,06,NaN,NaN,NaN,NaN
ilse,grip,tug,female,aeh,225,29,3,-2907.75,5873.499,5972.566,b,gamma,10,0.239,0.187,0.181,1.319
ilse,grip,tug,female,aeh,225,29,3,-2907.75,5873.499,5972.566,b,gamma,11,0.007,0.785,0.025,0.272
ilse,grip,tug,female,aeh,225,29,3,-2907.75,5873.499,5972.566,b,gamma,12,0.057,0.29,0.054,1.058
ilse,grip,tug,female,aeh,225,29,3,-2907.75,5873.499,5972.566,b,gamma,13,0.0,0.954,0.003,0.057
ilse,grip,tug,female,aeh,225,29,3,-2907.75,5873.499,5972.566,b,gamma,14,NaN,NaN,NaN,NaN
ilse,grip,tug,female,aeh,225,29,3,-2907.75,5873.499,5972.566,b,gamma,15,NaN,NaN,NaN,NaN
ilse,grip,tug,female,aeh,225,29,3,-2907.75,5873.499,5972.566,b,gamma,16,NaN,NaN,NaN,NaN
ilse,grip,tug,female,aeh,225,29,3,-2907.75,5873.499,5972.566,b,sigma,00,1.744,0.0,0.254,6.869
ilse,grip,tug,female,aeh,225,29,3,-2907.75,5873.499,5972.566,bb,tau,00,1.416,0.019,0.606,2.337
ilse,grip,tug,female,aeh,225,29,3,-2907.75,5873.499,5972.566,bb,tau,10,-0.031,0.639,0.067,-0.469
ilse,grip,tug,female,aeh,225,29,3,-2907.75,5873.499,5972.566,bb,tau,11,0.001,0.877,0.01,0.155
ilse,grip,tug,female,aeh,225,29,3,-2907.75,5873.499,5972.566,er,sigma,00,0.091,0.493,0.132,0.686
ilse,grip,tug,female,aeh,225,29,3,-2907.75,5873.499,5972.566,er,tau,00,-0.06,0.79,0.227,-0.266
ilse,grip,tug,female,aeh,225,29,3,-2907.75,5873.499,5972.566,er,tau,11,0.41,0.809,1.693,0.242
ilse,grip,tug,female,aehplus,224,37,3,-2888.235,5850.47,5976.701,a,gamma,00,87.873,0.0,13.615,6.454
ilse,grip,tug,female,aehplus,224,37,3,-2888.235,5850.47,5976.701,a,gamma,01,2.817,0.124,1.832,1.537
ilse,grip,tug,female,aehplus,224,37,3,-2888.235,5850.47,5976.701,a,gamma,02,-3.112,0.386,3.589,-0.867
ilse,grip,tug,female,aehplus,224,37,3,-2888.235,5850.47,5976.701,a,gamma,03,0.632,0.051,0.324,1.948
ilse,grip,tug,female,aehplus,224,37,3,-2888.235,5850.47,5976.701,a,gamma,04,-4.983,0.184,3.749,-1.329
ilse,grip,tug,female,aehplus,224,37,3,-2888.235,5850.47,5976.701,a,gamma,05,1.786,0.676,4.272,0.418
ilse,grip,tug,female,aehplus,224,37,3,-2888.235,5850.47,5976.701,a,gamma,06,NaN,NaN,NaN,NaN
ilse,grip,tug,female,aehplus,224,37,3,-2888.235,5850.47,5976.701,a,gamma,10,-6.808,0.005,2.406,-2.83
ilse,grip,tug,female,aehplus,224,37,3,-2888.235,5850.47,5976.701,a,gamma,11,-0.592,0.075,0.332,-1.782
ilse,grip,tug,female,aehplus,224,37,3,-2888.235,5850.47,5976.701,a,gamma,12,0.67,0.178,0.498,1.347
ilse,grip,tug,female,aehplus,224,37,3,-2888.235,5850.47,5976.701,a,gamma,13,-0.017,0.728,0.049,-0.348
ilse,grip,tug,female,aehplus,224,37,3,-2888.235,5850.47,5976.701,a,gamma,14,0.345,0.511,0.525,0.657
ilse,grip,tug,female,aehplus,224,37,3,-2888.235,5850.47,5976.701,a,gamma,15,-0.023,0.97,0.615,-0.038
ilse,grip,tug,female,aehplus,224,37,3,-2888.235,5850.47,5976.701,a,gamma,16,NaN,NaN,NaN,NaN
ilse,grip,tug,female,aehplus,224,37,3,-2888.235,5850.47,5976.701,a,sigma,00,167.402,0.0,20.671,8.098
ilse,grip,tug,female,aehplus,224,37,3,-2888.235,5850.47,5976.701,aa,tau,00,422.822,0.0,69.528,6.081
ilse,grip,tug,female,aehplus,224,37,3,-2888.235,5850.47,5976.701,aa,tau,01,-45.702,0.0,8.954,-5.104
ilse,grip,tug,female,aehplus,224,37,3,-2888.235,5850.47,5976.701,aa,tau,11,5.173,0.0,1.439,3.595
ilse,grip,tug,female,aehplus,224,37,3,-2888.235,5850.47,5976.701,ab,sigma,00,1.683,0.477,2.365,0.712
ilse,grip,tug,female,aehplus,224,37,3,-2888.235,5850.47,5976.701,ab,tau,00,-1.393,0.801,5.516,-0.253
ilse,grip,tug,female,aehplus,224,37,3,-2888.235,5850.47,5976.701,ab,tau,01,-0.242,0.809,1.002,-0.241
ilse,grip,tug,female,aehplus,224,37,3,-2888.235,5850.47,5976.701,ab,tau,10,-0.348,0.659,0.789,-0.442
ilse,grip,tug,female,aehplus,224,37,3,-2888.235,5850.47,5976.701,ab,tau,11,0.036,0.798,0.14,0.256
ilse,grip,tug,female,aehplus,224,37,3,-2888.235,5850.47,5976.701,b,gamma,00,4.856,0.002,1.551,3.131
ilse,grip,tug,female,aehplus,224,37,3,-2888.235,5850.47,5976.701,b,gamma,01,-0.147,0.494,0.215,-0.684
ilse,grip,tug,female,aehplus,224,37,3,-2888.235,5850.47,5976.701,b,gamma,02,-0.506,0.175,0.373,-1.357
ilse,grip,tug,female,aehplus,224,37,3,-2888.235,5850.47,5976.701,b,gamma,03,0.008,0.767,0.025,0.296
ilse,grip,tug,female,aehplus,224,37,3,-2888.235,5850.47,5976.701,b,gamma,04,-0.234,0.522,0.365,-0.64
ilse,grip,tug,female,aehplus,224,37,3,-2888.235,5850.47,5976.701,b,gamma,05,0.686,0.088,0.403,1.704
ilse,grip,tug,female,aehplus,224,37,3,-2888.235,5850.47,5976.701,b,gamma,06,NaN,NaN,NaN,NaN
ilse,grip,tug,female,aehplus,224,37,3,-2888.235,5850.47,5976.701,b,gamma,10,0.212,0.286,0.199,1.066
ilse,grip,tug,female,aehplus,224,37,3,-2888.235,5850.47,5976.701,b,gamma,11,0.003,0.906,0.028,0.118
ilse,grip,tug,female,aehplus,224,37,3,-2888.235,5850.47,5976.701,b,gamma,12,0.049,0.362,0.053,0.911
ilse,grip,tug,female,aehplus,224,37,3,-2888.235,5850.47,5976.701,b,gamma,13,0.0,0.888,0.003,-0.14
ilse,grip,tug,female,aehplus,224,37,3,-2888.235,5850.47,5976.701,b,gamma,14,0.046,0.339,0.048,0.956
ilse,grip,tug,female,aehplus,224,37,3,-2888.235,5850.47,5976.701,b,gamma,15,-0.046,0.359,0.05,-0.917
ilse,grip,tug,female,aehplus,224,37,3,-2888.235,5850.47,5976.701,b,gamma,16,NaN,NaN,NaN,NaN
ilse,grip,tug,female,aehplus,224,37,3,-2888.235,5850.47,5976.701,b,sigma,00,1.726,0.0,0.273,6.312
ilse,grip,tug,female,aehplus,224,37,3,-2888.235,5850.47,5976.701,bb,tau,00,1.422,0.022,0.622,2.287
ilse,grip,tug,female,aehplus,224,37,3,-2888.235,5850.47,5976.701,bb,tau,10,-0.033,0.628,0.068,-0.484
ilse,grip,tug,female,aehplus,224,37,3,-2888.235,5850.47,5976.701,bb,tau,11,0.002,0.877,0.01,0.155
ilse,grip,tug,female,aehplus,224,37,3,-2888.235,5850.47,5976.701,er,sigma,00,0.099,0.472,0.138,0.719
ilse,grip,tug,female,aehplus,224,37,3,-2888.235,5850.47,5976.701,er,tau,00,-0.057,0.804,0.23,-0.248
ilse,grip,tug,female,aehplus,224,37,3,-2888.235,5850.47,5976.701,er,tau,11,0.403,0.805,1.63,0.247
ilse,grip,tug,male,a,253,21,3,-3206.662,6455.323,6529.524,a,gamma,00,87.742,0.0,11.479,7.644
ilse,grip,tug,male,a,253,21,3,-3206.662,6455.323,6529.524,a,gamma,01,0.138,0.93,1.566,0.088
ilse,grip,tug,male,a,253,21,3,-3206.662,6455.323,6529.524,a,gamma,02,NaN,NaN,NaN,NaN
ilse,grip,tug,male,a,253,21,3,-3206.662,6455.323,6529.524,a,gamma,03,NaN,NaN,NaN,NaN
ilse,grip,tug,male,a,253,21,3,-3206.662,6455.323,6529.524,a,gamma,04,NaN,NaN,NaN,NaN
ilse,grip,tug,male,a,253,21,3,-3206.662,6455.323,6529.524,a,gamma,05,NaN,NaN,NaN,NaN
ilse,grip,tug,male,a,253,21,3,-3206.662,6455.323,6529.524,a,gamma,06,NaN,NaN,NaN,NaN
ilse,grip,tug,male,a,253,21,3,-3206.662,6455.323,6529.524,a,gamma,10,-1.9,0.176,1.405,-1.352
ilse,grip,tug,male,a,253,21,3,-3206.662,6455.323,6529.524,a,gamma,11,-0.019,0.921,0.192,-0.099
ilse,grip,tug,male,a,253,21,3,-3206.662,6455.323,6529.524,a,gamma,12,NaN,NaN,NaN,NaN
ilse,grip,tug,male,a,253,21,3,-3206.662,6455.323,6529.524,a,gamma,13,NaN,NaN,NaN,NaN
ilse,grip,tug,male,a,253,21,3,-3206.662,6455.323,6529.524,a,gamma,14,NaN,NaN,NaN,NaN
ilse,grip,tug,male,a,253,21,3,-3206.662,6455.323,6529.524,a,gamma,15,NaN,NaN,NaN,NaN
ilse,grip,tug,male,a,253,21,3,-3206.662,6455.323,6529.524,a,gamma,16,NaN,NaN,NaN,NaN
ilse,grip,tug,male,a,253,21,3,-3206.662,6455.323,6529.524,a,sigma,00,175.395,0.0,16.167,10.849
ilse,grip,tug,male,a,253,21,3,-3206.662,6455.323,6529.524,aa,tau,00,390.493,0.0,55.241,7.069
ilse,grip,tug,male,a,253,21,3,-3206.662,6455.323,6529.524,aa,tau,01,-24.708,0.0,6.309,-3.916
ilse,grip,tug,male,a,253,21,3,-3206.662,6455.323,6529.524,aa,tau,11,1.694,0.072,0.94,1.802
ilse,grip,tug,male,a,253,21,3,-3206.662,6455.323,6529.524,ab,sigma,00,-5.363,0.005,1.914,-2.802
ilse,grip,tug,male,a,253,21,3,-3206.662,6455.323,6529.524,ab,tau,00,1.532,0.648,3.358,0.456
ilse,grip,tug,male,a,253,21,3,-3206.662,6455.323,6529.524,ab,tau,01,-1.122,0.055,0.584,-1.922
ilse,grip,tug,male,a,253,21,3,-3206.662,6455.323,6529.524,ab,tau,10,0.001,0.998,0.473,0.003
ilse,grip,tug,male,a,253,21,3,-3206.662,6455.323,6529.524,ab,tau,11,0.077,0.305,0.075,1.025
ilse,grip,tug,male,a,253,21,3,-3206.662,6455.323,6529.524,b,gamma,00,4.908,0.0,1.006,4.88
ilse,grip,tug,male,a,253,21,3,-3206.662,6455.323,6529.524,b,gamma,01,-0.037,0.797,0.142,-0.258
ilse,grip,tug,male,a,253,21,3,-3206.662,6455.323,6529.524,b,gamma,02,NaN,NaN,NaN,NaN
ilse,grip,tug,male,a,253,21,3,-3206.662,6455.323,6529.524,b,gamma,03,NaN,NaN,NaN,NaN
ilse,grip,tug,male,a,253,21,3,-3206.662,6455.323,6529.524,b,gamma,04,NaN,NaN,NaN,NaN
ilse,grip,tug,male,a,253,21,3,-3206.662,6455.323,6529.524,b,gamma,05,NaN,NaN,NaN,NaN
ilse,grip,tug,male,a,253,21,3,-3206.662,6455.323,6529.524,b,gamma,06,NaN,NaN,NaN,NaN
ilse,grip,tug,male,a,253,21,3,-3206.662,6455.323,6529.524,b,gamma,10,0.248,0.113,0.156,1.585
ilse,grip,tug,male,a,253,21,3,-3206.662,6455.323,6529.524,b,gamma,11,0.004,0.87,0.022,0.163
ilse,grip,tug,male,a,253,21,3,-3206.662,6455.323,6529.524,b,gamma,12,NaN,NaN,NaN,NaN
ilse,grip,tug,male,a,253,21,3,-3206.662,6455.323,6529.524,b,gamma,13,NaN,NaN,NaN,NaN
ilse,grip,tug,male,a,253,21,3,-3206.662,6455.323,6529.524,b,gamma,14,NaN,NaN,NaN,NaN
ilse,grip,tug,male,a,253,21,3,-3206.662,6455.323,6529.524,b,gamma,15,NaN,NaN,NaN,NaN
ilse,grip,tug,male,a,253,21,3,-3206.662,6455.323,6529.524,b,gamma,16,NaN,NaN,NaN,NaN
ilse,grip,tug,male,a,253,21,3,-3206.662,6455.323,6529.524,b,sigma,00,1.848,0.0,0.25,7.388
ilse,grip,tug,male,a,253,21,3,-3206.662,6455.323,6529.524,bb,tau,00,0.351,0.408,0.424,0.828
ilse,grip,tug,male,a,253,21,3,-3206.662,6455.323,6529.524,bb,tau,10,-0.008,0.87,0.049,-0.163
ilse,grip,tug,male,a,253,21,3,-3206.662,6455.323,6529.524,bb,tau,11,0.005,0.487,0.007,0.695
ilse,grip,tug,male,a,253,21,3,-3206.662,6455.323,6529.524,er,sigma,00,-0.298,0.002,0.098,-3.054
ilse,grip,tug,male,a,253,21,3,-3206.662,6455.323,6529.524,er,tau,00,0.131,0.676,0.313,0.418
ilse,grip,tug,male,a,253,21,3,-3206.662,6455.323,6529.524,er,tau,11,0.835,0.473,1.164,0.717
ilse,grip,tug,male,aeh,253,29,3,-3199.292,6456.584,6559.053,a,gamma,00,87.799,0.0,11.694,7.508
ilse,grip,tug,male,aeh,253,29,3,-3199.292,6456.584,6559.053,a,gamma,01,0.344,0.827,1.575,0.219
ilse,grip,tug,male,aeh,253,29,3,-3199.292,6456.584,6559.053,a,gamma,02,0.134,0.969,3.458,0.039
ilse,grip,tug,male,aeh,253,29,3,-3199.292,6456.584,6559.053,a,gamma,03,0.668,0.011,0.263,2.537
ilse,grip,tug,male,aeh,253,29,3,-3199.292,6456.584,6559.053,a,gamma,04,NaN,NaN,NaN,NaN
ilse,grip,tug,male,aeh,253,29,3,-3199.292,6456.584,6559.053,a,gamma,05,NaN,NaN,NaN,NaN
ilse,grip,tug,male,aeh,253,29,3,-3199.292,6456.584,6559.053,a,gamma,06,NaN,NaN,NaN,NaN
ilse,grip,tug,male,aeh,253,29,3,-3199.292,6456.584,6559.053,a,gamma,10,-1.89,0.194,1.455,-1.299
ilse,grip,tug,male,aeh,253,29,3,-3199.292,6456.584,6559.053,a,gamma,11,-0.018,0.925,0.194,-0.094
ilse,grip,tug,male,aeh,253,29,3,-3199.292,6456.584,6559.053,a,gamma,12,0.222,0.638,0.472,0.47
ilse,grip,tug,male,aeh,253,29,3,-3199.292,6456.584,6559.053,a,gamma,13,-0.051,0.132,0.034,-1.507
ilse,grip,tug,male,aeh,253,29,3,-3199.292,6456.584,6559.053,a,gamma,14,NaN,NaN,NaN,NaN
ilse,grip,tug,male,aeh,253,29,3,-3199.292,6456.584,6559.053,a,gamma,15,NaN,NaN,NaN,NaN
ilse,grip,tug,male,aeh,253,29,3,-3199.292,6456.584,6559.053,a,gamma,16,NaN,NaN,NaN,NaN
ilse,grip,tug,male,aeh,253,29,3,-3199.292,6456.584,6559.053,a,sigma,00,175.571,0.0,16.716,10.503
ilse,grip,tug,male,aeh,253,29,3,-3199.292,6456.584,6559.053,aa,tau,00,371.529,0.0,52.31,7.102
ilse,grip,tug,male,aeh,253,29,3,-3199.292,6456.584,6559.053,aa,tau,01,-23.812,0.0,6.391,-3.726
ilse,grip,tug,male,aeh,253,29,3,-3199.292,6456.584,6559.053,aa,tau,11,1.659,0.09,0.978,1.696
ilse,grip,tug,male,aeh,253,29,3,-3199.292,6456.584,6559.053,ab,sigma,00,-5.229,0.006,1.901,-2.75
ilse,grip,tug,male,aeh,253,29,3,-3199.292,6456.584,6559.053,ab,tau,00,2.539,0.465,3.476,0.73
ilse,grip,tug,male,aeh,253,29,3,-3199.292,6456.584,6559.053,ab,tau,01,-1.178,0.041,0.577,-2.041
ilse,grip,tug,male,aeh,253,29,3,-3199.292,6456.584,6559.053,ab,tau,10,-0.07,0.886,0.483,-0.144
ilse,grip,tug,male,aeh,253,29,3,-3199.292,6456.584,6559.053,ab,tau,11,0.081,0.296,0.078,1.045
ilse,grip,tug,male,aeh,253,29,3,-3199.292,6456.584,6559.053,b,gamma,00,4.999,0.0,1.056,4.735
ilse,grip,tug,male,aeh,253,29,3,-3199.292,6456.584,6559.053,b,gamma,01,-0.041,0.786,0.151,-0.272
ilse,grip,tug,male,aeh,253,29,3,-3199.292,6456.584,6559.053,b,gamma,02,-0.204,0.407,0.245,-0.83
ilse,grip,tug,male,aeh,253,29,3,-3199.292,6456.584,6559.053,b,gamma,03,-0.023,0.263,0.02,-1.12
ilse,grip,tug,male,aeh,253,29,3,-3199.292,6456.584,6559.053,b,gamma,04,NaN,NaN,NaN,NaN
ilse,grip,tug,male,aeh,253,29,3,-3199.292,6456.584,6559.053,b,gamma,05,NaN,NaN,NaN,NaN
ilse,grip,tug,male,aeh,253,29,3,-3199.292,6456.584,6559.053,b,gamma,06,NaN,NaN,NaN,NaN
ilse,grip,tug,male,aeh,253,29,3,-3199.292,6456.584,6559.053,b,gamma,10,0.231,0.18,0.172,1.342
ilse,grip,tug,male,aeh,253,29,3,-3199.292,6456.584,6559.053,b,gamma,11,0.003,0.914,0.024,0.107
ilse,grip,tug,male,aeh,253,29,3,-3199.292,6456.584,6559.053,b,gamma,12,0.028,0.493,0.041,0.685
