study_name,model_number,subgroup,model_type,condition,model_name,subject_count,wave_count,parameter_count,ll,aic,bic,a_gamma_00_est,a_gamma_00_pval,a_gamma_00_se,a_gamma_00_wald,a_gamma_01_est,a_gamma_01_pval,a_gamma_01_se,a_gamma_01_wald,a_gamma_02_est,a_gamma_02_pval,a_gamma_02_se,a_gamma_02_wald,a_gamma_03_est,a_gamma_03_pval,a_gamma_03_se,a_gamma_03_wald,a_gamma_04_est,a_gamma_04_pval,a_gamma_04_se,a_gamma_04_wald,a_gamma_05_est,a_gamma_05_pval,a_gamma_05_se,a_gamma_05_wald,a_gamma_06_est,a_gamma_06_pval,a_gamma_06_se,a_gamma_06_wald,a_gamma_10_est,a_gamma_10_pval,a_gamma_10_se,a_gamma_10_wald,a_gamma_11_est,a_gamma_11_pval,a_gamma_11_se,a_gamma_11_wald,a_gamma_12_est,a_gamma_12_pval,a_gamma_12_se,a_gamma_12_wald,a_gamma_13_est,a_gamma_13_pval,a_gamma_13_se,a_gamma_13_wald,a_gamma_14_est,a_gamma_14_pval,a_gamma_14_se,a_gamma_14_wald,a_gamma_15_est,a_gamma_15_pval,a_gamma_15_se,a_gamma_15_wald,a_gamma_16_est,a_gamma_16_pval,a_gamma_16_se,a_gamma_16_wald,a_sigma_00_est,a_sigma_00_pval,a_sigma_00_se,a_sigma_00_wald,aa_tau_00_est,aa_tau_00_pval,aa_tau_00_se,aa_tau_00_wald,aa_tau_01_est,aa_tau_01_pval,aa_tau_01_se,aa_tau_01_wald,aa_tau_11_est,aa_tau_11_pval,aa_tau_11_se,aa_tau_11_wald,ab_sigma_00_est,ab_sigma_00_pval,ab_sigma_00_se,ab_sigma_00_wald,ab_tau_00_est,ab_tau_00_pval,ab_tau_00_se,ab_tau_00_wald,ab_tau_01_est,ab_tau_01_pval,ab_tau_01_se,ab_tau_01_wald,ab_tau_10_est,ab_tau_10_pval,ab_tau_10_se,ab_tau_10_wald,ab_tau_11_est,ab_tau_11_pval,ab_tau_11_se,ab_tau_11_wald,b_gamma_00_est,b_gamma_00_pval,b_gamma_00_se,b_gamma_00_wald,b_gamma_01_est,b_gamma_01_pval,b_gamma_01_se,b_gamma_01_wald,b_gamma_02_est,b_gamma_02_pval,b_gamma_02_se,b_gamma_02_wald,b_gamma_03_est,b_gamma_03_pval,b_gamma_03_se,b_gamma_03_wald,b_gamma_04_est,b_gamma_04_pval,b_gamma_04_se,b_gamma_04_wald,b_gamma_05_est,b_gamma_05_pval,b_gamma_05_se,b_gamma_05_wald,b_gamma_06_est,b_gamma_06_pval,b_gamma_06_se,b_gamma_06_wald,b_gamma_10_est,b_gamma_10_pval,b_gamma_10_se,b_gamma_10_wald,b_gamma_11_est,b_gamma_11_pval,b_gamma_11_se,b_gamma_11_wald,b_gamma_12_est,b_gamma_12_pval,b_gamma_12_se,b_gamma_12_wald,b_gamma_13_est,b_gamma_13_pval,b_gamma_13_se,b_gamma_13_wald,b_gamma_14_est,b_gamma_14_pval,b_gamma_14_se,b_gamma_14_wald,b_gamma_15_est,b_gamma_15_pval,b_gamma_15_se,b_gamma_15_wald,b_gamma_16_est,b_gamma_16_pval,b_gamma_16_se,b_gamma_16_wald,b_sigma_00_est,b_sigma_00_pval,b_sigma_00_se,b_sigma_00_wald,bb_tau_00_est,bb_tau_00_pval,bb_tau_00_se,bb_tau_00_wald,bb_tau_10_est,bb_tau_10_pval,bb_tau_10_se,bb_tau_10_wald,bb_tau_11_est,bb_tau_11_pval,bb_tau_11_se,bb_tau_11_wald,er_tau_00_est,er_tau_00_pval,er_tau_00_se,er_tau_00_wald,er_sigma_00_est,er_sigma_00_pval,er_sigma_00_se,er_sigma_00_wald,er_tau_11_est,er_tau_11_pval,er_tau_11_se,er_tau_11_wald,error_count,error_1,error_2,error_3,process_a,process_b,process_b_cell,process_b_row,process_b_domain,outcome_count,cr_levels_est,cr_levels_z,cr_levels_ztest,cr_levels_zpval,cr_levels_zeta_lo,cr_levels_zeta_hi,cr_levels_ci95_lo,cr_levels_ci95_hi,cr_slopes_est,cr_slopes_z,cr_slopes_ztest,cr_slopes_zpval,cr_slopes_zeta_lo,cr_slopes_zeta_hi,cr_slopes_ci95_lo,cr_slopes_ci95_hi,cr_resid_est,cr_resid_z,cr_resid_ztest,cr_resid_zpval,cr_resid_zeta_lo,cr_resid_zeta_hi,cr_resid_ci95_lo,cr_resid_ci95_hi
octo,b1,male,ae,all,b1_male_ae_gait_block,251.0,5,25.0,-3542.645,7135.291,7223.427,11.355,0.0,0.537,21.133,0.347,0.005,0.122,2.838,-0.146,0.191,0.112,-1.308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.562,0.0,0.858,12.308,-0.01,0.77,0.034,-0.293,-0.002,0.947,0.034,-0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.249,0.0,1.544,5.343,13.426,0.004,4.64,2.893,0.25,0.823,1.113,0.224,0.111,0.692,0.281,0.395,-1.237,0.123,0.803,-1.541,-16.809,0.0,3.562,-4.718,0.133,0.738,0.399,0.334,0.431,0.761,1.419,0.304,-0.182,0.419,0.225,-0.809,0.423,0.011,0.166,2.542,-0.432,0.023,0.189,-2.281,0.691,0.002,0.223,3.101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.625,0.0,0.116,-5.379,0.022,0.403,0.027,0.836,0.05,0.182,0.038,1.335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.5,0.0,1.081,8.788,47.656,0.0,5.411,8.807,-0.919,0.27,0.832,-1.104,0.404,0.087,0.236,1.711,-0.665,0.0,0.079,-8.447,-0.14,0.117,0.089,-1.566,-0.86,0.576,1.537,-0.56,NA,NA,NA,NA,gait,block,block,block design,fluid reasoning,2,-0.6645226101025576,-0.8008695393802063,-12.612106118271914,0.4232071759914771,-0.9253273768563994,-0.6764117019040132,-0.7284079204980731,-0.5891816737054738,-0.8594472296946094,-1.2912257632909139,-20.334243654559135,6.40189679083615e-92,-1.415683600767107,-1.1667679258147208,-0.8886949988502757,-0.823233282809616,-0.13973565827936274,-0.14065595984331303,-2.215052270665872,0.026756476957189176,-0.26511379731950613,-0.016198122367119913,-0.2590723864781418,-0.01619670583249626
octo,b1,male,aeh,all,b1_male_aeh_gait_block,214.0,5,29.0,-3268.274,6594.549,6692.162,11.095,0.0,0.503,22.052,0.248,0.045,0.124,2.004,-0.157,0.112,0.099,-1.589,-12.036,0.03,5.539,-2.173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.502,0.0,0.845,13.61,-0.019,0.487,0.027,-0.695,-0.011,0.667,0.026,-0.431,1.846,0.101,1.125,1.641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.731,0.0,1.261,6.129,13.055,0.003,4.423,2.952,-0.012,0.989,0.902,-0.013,0.113,0.524,0.178,0.638,-0.919,0.215,0.74,-1.241,-15.094,0.0,3.321,-4.545,0.069,0.872,0.427,0.161,0.58,0.548,0.965,0.6,-0.199,0.349,0.212,-0.936,0.436,0.002,0.139,3.138,-0.35,0.079,0.2,-1.755,0.722,0.001,0.208,3.463,20.718,0.013,8.318,2.491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.675,0.0,0.131,-5.134,0.029,0.312,0.028,1.011,0.056,0.182,0.042,1.336,-2.321,0.168,1.683,-1.379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.919,0.0,1.172,8.463,43.988,0.0,5.892,7.466,-0.684,0.403,0.818,-0.837,0.407,0.109,0.255,1.601,-0.63,0.0,0.081,-7.749,-0.105,0.211,0.084,-1.252,-0.924,0.427,1.162,-0.795,NA,NA,NA,NA,gait,block,block,block design,fluid reasoning,2,-0.6298669187834071,-0.7411955128082313,-10.766486720917321,0.45857490373679566,-0.8761249980027345,-0.606266027613728,-0.704472735096195,-0.5414933207739399,-0.9279330647003574,-1.6433042064982992,-23.870372407757824,6.222709958951805e-126,-1.7782336916928025,-1.508374721303796,-0.9445048697004215,-0.9066502009623374,-0.10494547791085938,-0.10533331826132154,-1.5300548272802252,0.1260031583428758,-0.2402628034558248,0.029596166933181692,-0.23574396300765926,0.029587528539109457
octo,b1,male,aehplus,all,b1_male_aehplus_gait_block,212.0,5,41.0,-3238.874,6559.749,6697.369,10.81,0.0,0.764,14.144,0.265,0.033,0.124,2.129,-0.148,0.142,0.101,-1.467,-11.634,0.031,5.407,-2.152,-0.216,0.775,0.754,-0.286,0.816,0.205,0.644,1.267,0.009,0.992,0.912,0.01,12.506,0.0,1.397,8.952,-0.001,0.978,0.029,-0.027,-0.005,0.842,0.025,-0.2,2.659,0.017,1.119,2.377,0.012,0.925,0.132,0.094,0.265,0.055,0.138,1.92,0.339,0.183,0.255,1.331,7.687,0.0,1.252,6.142,13.017,0.003,4.44,2.932,-0.19,0.836,0.92,-0.207,0.097,0.525,0.153,0.636,-0.993,0.194,0.764,-1.299,-14.791,0.0,3.33,-4.442,0.114,0.799,0.447,0.254,0.793,0.416,0.975,0.813,-0.174,0.437,0.224,-0.778,0.23,0.208,0.182,1.259,-0.354,0.08,0.202,-1.751,0.76,0.0,0.215,3.543,20.619,0.016,8.553,2.411,-1.105,0.349,1.179,-0.937,-0.258,0.802,1.026,-0.251,-0.478,0.763,1.587,-0.301,-0.435,0.02,0.186,-2.334,0.009,0.757,0.028,0.309,0.051,0.218,0.041,1.233,-2.552,0.13,1.684,-1.515,-0.095,0.582,0.172,-0.55,-0.219,0.255,0.192,-1.139,-0.273,0.541,0.447,-0.612,10.028,0.0,1.202,8.343,43.221,0.0,5.715,7.562,-0.813,0.338,0.848,-0.959,0.375,0.126,0.245,1.531,-0.624,0.0,0.083,-7.476,-0.113,0.191,0.087,-1.308,-0.914,0.535,1.473,-0.62,NA,NA,NA,NA,gait,block,block,block design,fluid reasoning,2,-0.6235835918168646,-0.730847539846162,-10.565740316623828,0.46487228207837317,-0.866421083522456,-0.5952739961698681,-0.6995512073065044,-0.5336781157925454,-0.9123211588619528,-1.5411962217285615,-22.28081531091069,5.671610352948761e-110,-1.6767697654048555,-1.4056226780522676,-0.932441102575215,-0.8865609710790878,-0.11310027094173189,-0.11358625351081547,-1.642097418000606,0.10056981670290382,-0.24915979718710934,0.0219872901654784,-0.24412869690930747,0.02198374766518606
octo,b1,female,a,all,b1_female_a_gait_clock,475.0,5,21.0,-7134.956,14311.913,14399.342,12.252,0.0,0.494,24.778,0.417,0.0,0.09,4.622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.183,0.0,0.395,33.408,0.018,0.693,0.045,0.395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.287,0.0,1.564,8.497,22.557,0.0,6.313,3.573,2.243,0.515,3.448,0.651,0.243,0.855,1.334,0.182,-1.846,0.174,1.357,-1.36,-15.877,0.0,4.305,-3.688,-0.414,0.21,0.331,-1.252,-1.754,0.197,1.358,-1.291,-0.079,0.856,0.436,-0.181,0.468,0.097,0.282,1.662,-0.362,0.0,0.089,-4.079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.343,0.0,0.073,-4.686,-0.041,0.015,0.017,-2.435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.03,0.0,0.621,8.095,23.649,0.0,2.589,9.135,0.215,0.389,0.25,0.862,0.324,0.0,0.083,3.878,-0.687,0.0,0.098,-7.017,-0.226,0.14,0.153,-1.477,-0.281,0.729,0.812,-0.346,NA,NA,NA,NA,gait,clock,clock,clock,mental status,2,-0.687418766796423,-0.8430454508727814,-18.31563535387188,0.3992030247920079,-0.9332601056809031,-0.7528307960646596,-0.7321102464745382,-0.6368347296536517,-0.28154735349370635,-0.2893618497170282,-6.286548512007485,3.2460161508307303e-10,-0.37957650452514996,-0.19914719490890648,-0.36233962929351865,-0.19655560009750483,-0.22580535479461825,-0.22976500894130691,-4.991773713376143,5.982732343042775e-7,-0.31997966374942866,-0.13955035413318517,-0.3094885329479825,-0.1386514736295627
octo,b1,female,ae,all,b1_female_ae_gait_clock,435.0,5,25.0,-6813.684,13677.368,13779.251,12.044,0.0,0.45,26.791,0.309,0.002,0.098,3.141,-0.451,0.0,0.11,-4.106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.527,0.0,0.346,39.128,0.006,0.91,0.054,0.112,-0.01,0.713,0.028,-0.368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.37,0.0,1.657,8.067,18.547,0.0,4.887,3.795,1.768,0.605,3.417,0.517,0.19,0.894,1.42,0.133,-2.003,0.151,1.393,-1.438,-9.425,0.001,2.881,-3.272,-0.726,0.063,0.391,-1.859,-0.977,0.47,1.352,-0.723,-0.117,0.797,0.457,-0.257,0.432,0.099,0.262,1.651,-0.181,0.03,0.083,-2.165,0.235,0.005,0.083,2.819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.382,0.0,0.078,-4.893,-0.045,0.009,0.017,-2.601,0.057,0.003,0.019,2.987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.274,0.0,0.657,8.029,13.788,0.0,2.107,6.545,0.728,0.005,0.259,2.816,0.325,0.0,0.087,3.727,-0.589,0.0,0.108,-5.466,-0.239,0.114,0.151,-1.578,-0.473,0.253,0.414,-1.143,NA,NA,NA,NA,gait,clock,clock,clock,mental status,2,-0.589377952273764,-0.6767123970877653,-14.065203046412817,0.49858844926890084,-0.7710112082607796,-0.582413585914751,-0.6475170655264588,-0.5244174606630537,-0.47083352740253726,-0.5111407345823921,-10.623860665377377,2.308133093309729e-26,-0.6054395457554064,-0.41684192340937776,-0.5409089143983994,-0.39426659191502605,-0.23853119445671708,-0.24321611444566138,-5.055152009272468,4.3004810001210326e-7,-0.3375149256186757,-0.14891730327264707,-0.32525702101064624,-0.14782616649433364
octo,b1,female,aeh,all,b1_female_aeh_gait_clock,384.0,5,29.0,-6365.874,12789.748,12904.317,11.585,0.0,0.406,28.561,0.278,0.005,0.099,2.817,-0.434,0.0,0.107,-4.064,-5.309,0.383,6.092,-0.872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.025,0.0,0.297,47.295,0.002,0.967,0.055,0.041,-0.007,0.84,0.034,-0.201,0.375,0.773,1.299,0.288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.37,0.0,2.079,6.431,16.645,0.001,4.893,3.402,1.659,0.636,3.502,0.474,0.186,0.894,1.395,0.133,-1.827,0.116,1.163,-1.57,-5.296,0.002,1.732,-3.058,-0.935,0.011,0.369,-2.536,-0.548,0.75,1.718,-0.319,-0.135,0.703,0.354,-0.381,0.418,0.122,0.27,1.548,-0.115,0.097,0.07,-1.66,0.207,0.005,0.074,2.794,-0.468,0.908,4.061,-0.115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.43,0.0,0.077,-5.612,-0.045,0.013,0.018,-2.474,0.07,0.0,0.02,3.526,-0.834,0.337,0.87,-0.959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.056,0.0,0.631,8.007,7.394,0.0,1.718,4.305,0.934,0.0,0.247,3.78,0.342,0.0,0.078,4.395,-0.477,0.0,0.089,-5.385,-0.222,0.077,0.126,-1.77,-0.535,0.509,0.811,-0.66,NA,NA,NA,NA,gait,clock,clock,clock,mental status,2,-0.4773823450916839,-0.5195884898447145,-10.141962716103885,0.6033504221913534,-0.6200004865542047,-0.4191764931352243,-0.551128367305263,-0.39623644505963984,-0.5352593265785323,-0.5974875148478697,-11.662491023878678,1.981588050923161e-31,-0.6978995115573599,-0.49707551813837947,-0.6030328212244558,-0.45981409922028177,-0.22221292245969573,-0.22598277902572259,-4.411007872875296,1.0289057664595811e-5,-0.3263947757352128,-0.12557078231623237,-0.31527761221464734,-0.12491491775401793
octo,b1,female,aehplus,all,b1_female_aehplus_gait_clock,380.0,5,41.0,-6307.697,12697.395,12858.942,11.124,0.0,0.51,21.832,0.264,0.01,0.102,2.592,-0.441,0.0,0.117,-3.751,-5.41,0.371,6.051,-0.894,0.051,0.936,0.638,0.08,0.604,0.265,0.542,1.116,2.146,0.06,1.142,1.879,14.165,0.0,0.368,38.45,-0.002,0.979,0.059,-0.026,-0.019,0.725,0.055,-0.352,0.568,0.65,1.249,0.454,0.122,0.569,0.215,0.569,-0.097,0.432,0.124,-0.785,0.483,0.303,0.47,1.03,13.319,0.0,2.174,6.127,16.015,0.003,5.348,2.994,1.601,0.668,3.734,0.429,0.181,0.902,1.478,0.123,-1.853,0.142,1.263,-1.468,-4.54,0.001,1.418,-3.201,-0.93,0.013,0.376,-2.474,-0.457,0.796,1.766,-0.259,-0.134,0.728,0.384,-0.348,0.413,0.145,0.284,1.457,-0.117,0.102,0.071,-1.635,0.276,0.0,0.07,3.955,0.615,0.867,3.667,0.168,-0.386,0.29,0.365,-1.058,0.343,0.261,0.305,1.125,-0.546,0.417,0.673,-0.812,-0.366,0.0,0.089,-4.126,-0.045,0.016,0.019,-2.414,0.079,0.0,0.022,3.644,-0.855,0.327,0.873,-0.98,-0.117,0.351,0.126,-0.932,-0.067,0.491,0.097,-0.689,-0.169,0.37,0.189,-0.897,5.052,0.0,0.638,7.916,6.042,0.0,1.525,3.963,0.919,0.0,0.236,3.894,0.347,0.0,0.078,4.469,-0.462,0.0,0.083,-5.587,-0.226,0.097,0.136,-1.662,-0.535,0.55,0.895,-0.597,NA,NA,NA,NA,gait,clock,clock,clock,mental status,2,-0.46153221570715586,-0.4992564786523736,-9.693807346269613,0.6175987109032803,-0.6001997594762389,-0.39831319782850827,-0.537191696149582,-0.3785047446653694,-0.5346884139101471,-0.5966876964688227,-11.585579402136553,4.876579704804198e-31,-0.6976309772926881,-0.49574441564495736,-0.6028619113925748,-0.45876378817098346,-0.22589568692294956,-0.22986019643707523,-4.463077708778577,8.079073623171751e-6,-0.33080347726094056,-0.1289169156132099,-0.31924255211319563,-0.12820745036050116
octo,b1,male,a,all,b1_male_a_gait_clock,302.0,5,21.0,-3994.785,8031.57,8109.489,11.603,0.0,0.544,21.342,0.528,0.0,0.117,4.496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.596,0.0,0.507,24.826,-0.019,0.527,0.03,-0.633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.522,0.0,1.656,5.146,17.096,0.001,5.136,3.329,0.102,0.875,0.651,0.157,0.143,0.585,0.263,0.545,-1.124,0.042,0.553,-2.033,-15.128,0.0,2.99,-5.059,-0.943,0.016,0.392,-2.409,0.939,0.257,0.829,1.134,-0.182,0.231,0.152,-1.198,0.427,0.004,0.15,2.848,-0.553,0.0,0.105,-5.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.533,0.0,0.105,-5.065,0.005,0.838,0.023,0.204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.505,0.0,0.742,7.419,27.316,0.0,2.521,10.835,0.107,0.694,0.273,0.393,0.387,0.001,0.112,3.449,-0.7,0.0,0.078,-8.946,-0.164,0.035,0.078,-2.11,-0.774,0.228,0.642,-1.206,NA,NA,NA,NA,gait,clock,clock,clock,mental status,2,-0.7000445989366314,-0.8673879819430761,-14.998540310795759,0.3857294644812168,-0.9807356257806323,-0.7540403381055198,-0.7533841748249577,-0.6375531779159969,-0.7736559799340799,-1.0293710830638494,-17.799489969315545,7.131538870932152e-71,-1.1427187269014056,-0.9160234392262931,-0.8153275450292252,-0.7240107755587136,-0.16410313757791906,-0.16560049768362112,-2.8635002924892183,0.00418988427230461,-0.2789481415211773,-0.0522528538460649,-0.27193128236376424,-0.05220534934701267
octo,b1,male,ae,all,b1_male_ae_gait_clock,266.0,5,25.0,-3733.152,7516.304,7605.891,11.528,0.0,0.523,22.052,0.39,0.002,0.125,3.122,-0.155,0.174,0.114,-1.359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.846,0.0,0.456,28.177,-0.009,0.778,0.031,-0.282,-0.004,0.886,0.029,-0.144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.552,0.0,1.713,4.993,15.156,0.001,4.551,3.33,0.323,0.647,0.705,0.459,0.133,0.663,0.305,0.435,-1.312,0.031,0.608,-2.159,-10.71,0.0,2.258,-4.742,-1.33,0.002,0.422,-3.151,0.534,0.638,1.134,0.471,-0.162,0.334,0.168,-0.965,0.446,0.017,0.186,2.397,-0.274,0.009,0.104,-2.628,0.177,0.02,0.076,2.323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.605,0.0,0.113,-5.355,-0.001,0.966,0.026,-0.042,0.056,0.001,0.017,3.235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.903,0.0,0.777,7.593,17.988,0.0,2.466,7.295,0.749,0.004,0.263,2.851,0.388,0.0,0.111,3.485,-0.649,0.0,0.09,-7.188,-0.185,0.023,0.081,-2.272,-0.716,0.307,0.701,-1.021,NA,NA,NA,NA,gait,clock,clock,clock,mental status,2,-0.6486429961696202,-0.7729524952287621,-12.535182976268722,0.4395504953424882,-0.893809051952092,-0.6520959385054321,-0.7132700015222142,-0.5730792475146774,-0.71313759366741,-0.8935395689782458,-14.490776681384098,1.3856708049647766e-47,-1.014396125701576,-0.7726830122549159,-0.7675741812296097,-0.6484868675649834,-0.1846560738320088,-0.18679887943313678,-3.029368748933691,0.0024506536218341294,-0.3076554361564668,-0.06594232270980678,-0.29830265980550125,-0.06584690768983538
octo,b1,male,aeh,all,b1_male_aeh_gait_clock,217.0,5,29.0,-3291.516,6641.033,6739.05,11.154,0.0,0.509,21.931,0.243,0.052,0.125,1.946,-0.149,0.134,0.1,-1.498,-10.563,0.05,5.397,-1.957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.594,0.0,0.408,33.293,-0.012,0.66,0.027,-0.44,-0.016,0.551,0.027,-0.596,1.432,0.141,0.972,1.473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.027,0.0,1.415,5.674,12.877,0.002,4.211,3.058,0.32,0.74,0.963,0.332,0.12,0.584,0.22,0.548,-1.127,0.048,0.57,-1.978,-6.686,0.001,1.989,-3.362,-1.567,0.0,0.418,-3.75,0.201,0.863,1.164,0.173,-0.166,0.375,0.187,-0.887,0.491,0.032,0.228,2.149,-0.132,0.201,0.103,-1.28,0.145,0.028,0.066,2.204,6.779,0.141,4.602,1.473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.649,0.0,0.123,-5.287,-0.01,0.757,0.031,-0.309,0.057,0.002,0.019,3.066,-0.876,0.435,1.122,-0.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.436,0.0,0.769,7.068,10.138,0.0,2.236,4.533,1.084,0.0,0.25,4.334,0.475,0.0,0.124,3.832,-0.585,0.0,0.125,-4.676,-0.171,0.041,0.083,-2.045,-0.696,0.264,0.623,-1.117,NA,NA,NA,NA,gait,clock,clock,clock,mental status,2,-0.5851711156289511,-0.670290765743832,-9.80550855780927,0.5026724525646007,-0.8042711454745084,-0.5363103860131555,-0.6664178086432475,-0.4901899892587842,-0.6952974877642146,-0.8581387912569918,-12.553488264336822,3.803766232170058e-36,-0.9921191709876682,-0.7241584115263153,-0.7582644943049496,-0.6194785124901969,-0.17061120900369156,-0.17229612955909246,-2.520475082174653,0.011719653573445081,-0.30627650928976896,-0.03831574982841596,-0.2970459198768592,-0.03829701042440743
octo,b1,male,aehplus,all,b1_male_aehplus_gait_clock,213.0,5,41.0,-3232.76,6547.52,6685.333,10.744,0.0,0.787,13.646,0.268,0.03,0.124,2.167,-0.146,0.145,0.1,-1.459,-11.324,0.03,5.214,-2.172,-0.242,0.76,0.79,-0.306,0.922,0.151,0.643,1.435,0.055,0.951,0.889,0.061,12.56,0.0,0.714,17.584,0.005,0.859,0.028,0.177,-0.008,0.768,0.027,-0.295,2.409,0.021,1.04,2.316,0.002,0.992,0.226,0.009,0.276,0.075,0.155,1.779,0.318,0.23,0.264,1.201,7.992,0.0,1.344,5.948,12.543,0.002,4.138,3.031,0.114,0.914,1.059,0.108,0.105,0.553,0.177,0.593,-1.36,0.013,0.55,-2.474,-5.627,0.001,1.731,-3.25,-1.642,0.0,0.431,-3.808,0.278,0.813,1.178,0.236,-0.129,0.544,0.213,-0.607,0.296,0.449,0.391,0.757,-0.099,0.318,0.099,-0.999,0.143,0.008,0.054,2.645,7.363,0.055,3.836,1.92,1.408,0.019,0.599,2.349,0.64,0.174,0.47,1.361,-0.721,0.319,0.724,-0.996,-0.678,0.0,0.181,-3.735,-0.011,0.727,0.03,-0.349,0.055,0.003,0.019,2.966,-1.002,0.394,1.176,-0.853,0.107,0.54,0.174,0.613,-0.107,0.456,0.143,-0.746,-0.049,0.866,0.289,-0.168,5.361,0.0,0.759,7.068,7.773,0.0,1.966,3.954,1.072,0.0,0.224,4.794,0.498,0.0,0.131,3.792,-0.57,0.0,0.128,-4.44,-0.208,0.007,0.078,-2.676,-0.564,0.465,0.771,-0.731,NA,NA,NA,NA,gait,clock,clock,clock,mental status,2,-0.5698779720508304,-0.6473421080784681,-9.380878371837563,0.5174105547350379,-0.7825924724067183,-0.512091743750218,-0.6541922006357411,-0.47157338134856197,-0.5641315504350146,-0.6388727762293023,-9.2581460932228,2.0801240196811555e-20,-0.7741231405575524,-0.5036224119010522,-0.6493205920035763,-0.464961221544654,-0.20777259651325533,-0.21084231831903713,-3.055395468801166,0.002247639370301133,-0.34609268264728726,-0.075591953990787,-0.3329057913789539,-0.07544830123179232
