"software","version","date","time","study_name","model_number","subgroup","model_type","physical_construct","cognitive_construct","physical_measure","cognitive_measure","converged","subject_count","wave_count","datapoint_count","parameter_count","LL","aic","bic","adj_bic","aaic","output_file","data_file","pc_TAU_00_est","pc_TAU_00_se","pc_TAU_00_wald","pc_TAU_00_pval","pc_TAU_11_est","pc_TAU_11_se","pc_TAU_11_wald","pc_TAU_11_pval","pc_TAU_01_est","pc_TAU_01_se","pc_TAU_01_wald","pc_TAU_01_pval","pc_TAU_10_est","pc_TAU_10_se","pc_TAU_10_wald","pc_TAU_10_pval","pc_SIGMA_est","pc_SIGMA_se","pc_SIGMA_wald","pc_SIGMA_pval","pp_TAU_00_est","pp_TAU_00_se","pp_TAU_00_wald","pp_TAU_00_pval","pp_TAU_11_est","pp_TAU_11_se","pp_TAU_11_wald","pp_TAU_11_pval","pp_TAU_01_est","pp_TAU_01_se","pp_TAU_01_wald","pp_TAU_01_pval","p_SIGMA_est","p_SIGMA_se","p_SIGMA_wald","p_SIGMA_pval","cc_TAU_00_est","cc_TAU_00_se","cc_TAU_00_wald","cc_TAU_00_pval","cc_TAU_11_est","cc_TAU_11_se","cc_TAU_11_wald","cc_TAU_11_pval","cc_TAU_10_est","cc_TAU_10_se","cc_TAU_10_wald","cc_TAU_10_pval","c_SIGMA_est","c_SIGMA_se","c_SIGMA_wald","c_SIGMA_pval","p_GAMMA_00_est","p_GAMMA_00_se","p_GAMMA_00_wald","p_GAMMA_00_pval","p_GAMMA_10_est","p_GAMMA_10_se","p_GAMMA_10_wald","p_GAMMA_10_pval","c_GAMMA_00_est","c_GAMMA_00_se","c_GAMMA_00_wald","c_GAMMA_00_pval","c_GAMMA_10_est","c_GAMMA_10_se","c_GAMMA_10_wald","c_GAMMA_10_pval","R_IPIC_est","R_IPIC_se","R_IPIC_wald","R_IPIC_pval","R_SPSC_est","R_SPSC_se","R_SPSC_wald","R_SPSC_pval","R_RES_PC_est","R_RES_PC_se","R_RES_PC_wald","R_RES_PC_pval","p_GAMMA_01_est","p_GAMMA_01_se","p_GAMMA_01_wald","p_GAMMA_01_pval","p_GAMMA_11_est","p_GAMMA_11_se","p_GAMMA_11_wald","p_GAMMA_11_pval","c_GAMMA_01_est","c_GAMMA_01_se","c_GAMMA_01_wald","c_GAMMA_01_pval","c_GAMMA_11_est","c_GAMMA_11_se","c_GAMMA_11_wald","c_GAMMA_11_pval","p_GAMMA_02_est","p_GAMMA_02_se","p_GAMMA_02_wald","p_GAMMA_02_pval","p_GAMMA_12_est","p_GAMMA_12_se","p_GAMMA_12_wald","p_GAMMA_12_pval","c_GAMMA_02_est","c_GAMMA_02_se","c_GAMMA_02_wald","c_GAMMA_02_pval","c_GAMMA_12_est","c_GAMMA_12_se","c_GAMMA_12_wald","c_GAMMA_12_pval","p_GAMMA_03_est","p_GAMMA_03_se","p_GAMMA_03_wald","p_GAMMA_03_pval","p_GAMMA_13_est","p_GAMMA_13_se","p_GAMMA_13_wald","p_GAMMA_13_pval","c_GAMMA_03_est","c_GAMMA_03_se","c_GAMMA_03_wald","c_GAMMA_03_pval","c_GAMMA_13_est","c_GAMMA_13_se","c_GAMMA_13_wald","c_GAMMA_13_pval","p_GAMMA_04_est","p_GAMMA_04_se","p_GAMMA_04_wald","p_GAMMA_04_pval","p_GAMMA_14_est","p_GAMMA_14_se","p_GAMMA_14_wald","p_GAMMA_14_pval","c_GAMMA_04_est","c_GAMMA_04_se","c_GAMMA_04_wald","c_GAMMA_04_pval","c_GAMMA_14_est","c_GAMMA_14_se","c_GAMMA_14_wald","c_GAMMA_14_pval","p_GAMMA_05_est","p_GAMMA_05_se","p_GAMMA_05_wald","p_GAMMA_05_pval","p_GAMMA_15_est","p_GAMMA_15_se","p_GAMMA_15_wald","p_GAMMA_15_pval","c_GAMMA_05_est","c_GAMMA_05_se","c_GAMMA_05_wald","c_GAMMA_05_pval","c_GAMMA_15_est","c_GAMMA_15_se","c_GAMMA_15_wald","c_GAMMA_15_pval","p_GAMMA_06_est","p_GAMMA_06_se","p_GAMMA_06_wald","p_GAMMA_06_pval","p_GAMMA_16_est","p_GAMMA_16_se","p_GAMMA_16_wald","p_GAMMA_16_pval","c_GAMMA_06_est","c_GAMMA_06_se","c_GAMMA_06_wald","c_GAMMA_06_pval","c_GAMMA_16_est","c_GAMMA_16_se","c_GAMMA_16_wald","c_GAMMA_16_pval","trust_all","mistrust","has_converged","covar_covered"
"Mplus VERSION 7.3","0.1","03/03/2015"," 2:48 PM","eas","b1","female","age",NA,NA,"pulmonary","global",TRUE,600,7,NA,21,-6285.19,12612.38,12704.715,12638.046,12613.978615917,"b1_female_age_pulmonary_global_pek_mmse.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",50.353,16.976,2.966,0.003,0.649,0.558,1.162,0.245,-3.359,2.544,-1.32,0.187,-9.616,4.536,-2.12,0.034,0.276,2.827,0.098,0.922,6426.212,1115.198,5.762,0,251.846,71.412,3.527,0,-881.344,253.759,-3.473,0.001,1556.198,48.313,32.211,0,2.325,0.196,11.872,0,0.005,0.006,0.873,0.382,-0.042,0.031,-1.336,0.181,0.828,0.03,27.555,0,306.113,14.337,21.351,0,-10.569,3.687,-2.867,0.004,26.274,0.169,155.799,0,0.058,0.033,1.746,0.081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.968,1.405,-2.825,0.005,-0.287,0.395,-0.727,0.467,-0.022,0.015,-1.537,0.124,-0.003,0.003,-1.056,0.291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0
"Mplus VERSION 7.3","0.1","03/05/2015"," 9:14 AM","eas","b1","female","age",NA,NA,"pulmonary","knowledge",TRUE,543,7,NA,21,-7512.536,15067.072,15157.311,15090.649,15068.845512476,"b1_female_age_pulmonary_knowledge_pek_information.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",-61.117,58.634,-1.042,0.297,-5.07,2.366,-2.143,0.032,28.158,9.42,2.989,0.003,22.604,15.602,1.449,0.147,14.131,8.363,1.69,0.091,5932.792,1017.183,5.833,0,224.112,62.359,3.594,0,-764.109,222.335,-3.437,0.001,1576.782,53.117,29.685,0,26.475,2.948,8.982,0,0.215,0.096,2.248,0.025,-0.768,0.451,-1.705,0.088,8.605,0.389,22.095,0,309.765,14.232,21.765,0,-11.37,3.558,-3.196,0.001,19.594,0.574,34.118,0,-0.484,0.131,-3.679,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.573,1.422,-2.513,0.012,-0.385,0.389,-0.989,0.323,-0.041,0.055,-0.743,0.458,0.005,0.013,0.404,0.686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0
"Mplus VERSION 7.3","0.1","03/03/2015"," 2:18 PM","eas","b1","female","age",NA,NA,"pulmonary","knowledge",TRUE,594,8,NA,21,-9968.878,19979.757,20071.881,20005.213,19981.3723846154,"b1_female_age_pulmonary_knowledge_pek_waisvocab.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",29.968,91.569,0.327,0.743,-1.971,2.675,-0.737,0.461,19.918,13.306,1.497,0.134,-13.534,25.165,-0.538,0.591,1.757,16.237,0.108,0.914,5573.311,943.512,5.907,0,158.788,44.113,3.6,0,-583.509,173.723,-3.359,0.001,1627.93,51.113,31.85,0,141.137,12.762,11.059,0,0.247,0.274,0.902,0.367,-2.342,1.625,-1.441,0.149,39.708,1.373,28.918,0,316.552,13.726,23.062,0,-13.05,3.356,-3.888,0,44.811,1.098,40.814,0,0.023,0.206,0.111,0.912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.043,1.378,-2.935,0.003,-0.264,0.354,-0.744,0.457,0.036,0.11,0.33,0.741,-0.051,0.02,-2.498,0.012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0
"Mplus VERSION 7.3","0.1","07/18/2015"," 5:17 PM","eas","b1","female","age",NA,NA,"pulmonary","memory",TRUE,595,8,NA,21,-7634.792,15311.585,15403.744,15337.076,15313.197565445,"b1_female_age_pulmonary_memory_pek_digitspantotal.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",3.508,31.06,0.113,0.91,1.223,1.073,1.14,0.254,1.324,5.062,0.262,0.794,-7.159,7.571,-0.946,0.344,0.68,3.865,0.176,0.86,5464.398,916.455,5.963,0,160.616,41.394,3.88,0,-565.272,163.298,-3.462,0.001,1625.552,61.699,26.346,0,10.643,0.824,12.916,0,0.1,0.03,3.374,0.001,-0.372,0.156,-2.386,0.017,2.692,0.127,21.19,0,317.521,14.433,22,0,-12.733,3.306,-3.852,0,13.522,0.305,44.36,0,0.254,0.073,3.49,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.974,1.405,-2.83,0.005,-0.296,0.36,-0.821,0.412,-0.04,0.032,-1.244,0.214,-0.008,0.007,-1.095,0.274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0
"Mplus VERSION 7.3","0.1","03/05/2015"," 8:22 AM","eas","b1","female","age",NA,NA,"pulmonary","memory",TRUE,554,9,NA,21,-8829.12,17700.239,17790.9,17724.236,17701.9758421053,"b1_female_age_pulmonary_memory_pek_logicalmemory.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",92.864,45.127,2.058,0.04,1.711,1.6,1.07,0.285,-7.911,8.644,-0.915,0.36,-13.113,9.363,-1.401,0.161,10.935,11.326,0.965,0.334,5344.525,916.404,5.832,0,118.925,34.093,3.488,0,-471.837,148.254,-3.183,0.001,1698.056,55.653,30.511,0,31.13,3.663,8.498,0,0.174,0.083,2.094,0.036,-0.133,0.635,-0.21,0.834,15.642,0.71,22.035,0,318.449,13.939,22.847,0,-14.263,3.1,-4.601,0,21.553,0.566,38.099,0,0.166,0.136,1.224,0.221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.216,1.362,-3.095,0.002,-0.196,0.34,-0.578,0.563,-0.212,0.06,-3.502,0,-0.021,0.014,-1.492,0.136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0
"Mplus VERSION 7.3","0.1","02/27/2015"," 5:36 AM","eas","b1","female","age",NA,NA,"pulmonary","reasoning",TRUE,563,9,NA,21,-9238.731,18519.463,18610.462,18543.797,18521.170948244,"b1_female_age_pulmonary_reasoning_pek_block.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",113.602,56.625,2.006,0.045,4.114,1.283,3.206,0.001,-4.023,7.749,-0.519,0.604,-31.107,11.781,-2.64,0.008,-0.341,9.877,-0.035,0.972,5231.793,761.377,6.871,0,122.374,37.904,3.229,0.001,-463.041,165.916,-2.791,0.005,1696.059,385.912,4.395,0,66.882,5.819,11.494,0,0.321,0.117,2.748,0.006,-3.01,0.668,-4.507,0,21.499,1.149,18.719,0,315.894,12.778,24.723,0,-13.247,3.02,-4.387,0,20.681,0.747,27.684,0,0.633,0.124,5.119,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.129,1.218,-3.39,0.001,-0.235,0.258,-0.913,0.361,-0.181,0.073,-2.477,0.013,-0.027,0.014,-1.97,0.049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,1
"Mplus VERSION 7.3","0.1","07/18/2015"," 5:15 PM","eas","b1","female","age",NA,NA,"pulmonary","speed",TRUE,592,9,NA,21,-10103.643,20249.285,20341.339,20274.671,20250.9060526316,"b1_female_age_pulmonary_speed_pek_digitsymbol.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",331.924,108.273,3.066,0.002,10.97,3.339,3.285,0.001,-28.093,15.559,-1.806,0.071,-96.146,29.488,-3.26,0.001,-1.958,15.874,-0.123,0.902,5314.256,886.621,5.994,0,152.527,39.363,3.875,0,-520.593,153.383,-3.394,0.001,1665.823,53.181,31.324,0,189.812,14.193,13.373,0,1.307,0.275,4.743,0,-6.076,2.239,-2.714,0.007,31.682,1.234,25.682,0,311.439,13.058,23.85,0,-11.583,2.771,-4.181,0,45.328,1.235,36.711,0,0.545,0.214,2.551,0.011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.291,1.331,-3.224,0.001,-0.226,0.343,-0.66,0.509,-0.594,0.128,-4.633,0,-0.055,0.024,-2.277,0.023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0
"Mplus VERSION 7.3","0.1","07/18/2015"," 4:37 PM","eas","b1","female","full",NA,NA,"pulmonary","executive",TRUE,150,8,NA,45,-5874.795,11839.59,11975.068,11832.652,11879.3976923077,"b1_female_full_pulmonary_executive_pek_trailsb.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",-731.954,659.291,-1.11,0.267,-0.247,28.085,-0.009,0.993,-86.98,174.365,-0.499,0.618,73.532,173.181,0.425,0.671,-80.643,247.595,-0.326,0.745,4624.907,1121.077,4.125,0,39.51,33.941,1.164,0.244,-305.606,167.553,-1.824,0.068,1684.3,89.202,18.882,0,2258.31,713.538,3.165,0.002,5.729,18.881,0.303,0.762,46.6,133.623,0.349,0.727,1475.001,76.521,19.276,0,338.481,26.862,12.601,0,-26.654,7.659,-3.48,0.001,172.131,21.869,7.871,0,2.728,6.222,0.438,0.661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.35,1.927,-2.257,0.024,0.154,0.532,0.29,0.772,2.064,1.475,1.399,0.162,0.19,0.344,0.551,0.581,-2.061,2.572,-0.801,0.423,0.697,0.751,0.928,0.353,-7.316,2.271,-3.221,0.001,-0.11,0.614,-0.179,0.858,0.346,1.237,0.28,0.78,0.614,0.282,2.173,0.03,0.274,0.915,0.299,0.765,-0.01,0.224,-0.043,0.966,-0.14,16.039,-0.009,0.993,1.882,4.021,0.468,0.64,-11.974,9.915,-1.208,0.227,-0.314,2.979,-0.105,0.916,-22.834,30.594,-0.746,0.455,2.438,9.212,0.265,0.791,29.7,21.002,1.414,0.157,-2.002,6.442,-0.311,0.756,-28.032,25.56,-1.097,0.273,-0.06,9.221,-0.007,0.995,33.329,17.811,1.871,0.061,2.656,5.062,0.525,0.6,TRUE,NA,TRUE,0
"Mplus VERSION 7.3","0.1","03/04/2015"," 1:59 PM","eas","b1","female","full",NA,NA,"pulmonary","fluency",TRUE,150,8,NA,45,-3763.159,7616.318,7751.797,7609.381,7656.12569230769,"b1_female_full_pulmonary_fluency_pek_bostonnaming.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",37.445,22.995,1.628,0.103,-0.213,0.9,-0.237,0.813,-1.891,4.692,-0.403,0.687,-3.818,6.924,-0.551,0.581,1.316,7.434,0.177,0.86,4651.209,1067.465,4.357,0,41.606,35.666,1.167,0.243,-317.133,151.601,-2.092,0.036,1685.475,95.925,17.571,0,2.707,0.862,3.141,0.002,0.033,0.031,1.085,0.278,0.24,0.16,1.496,0.135,1.745,0.133,13.075,0,338.385,26.855,12.6,0,-26.318,7.204,-3.653,0,10.875,0.745,14.594,0,-0.1,0.229,-0.435,0.664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.457,1.901,-2.345,0.019,0.217,0.453,0.48,0.631,-0.055,0.056,-0.976,0.329,-0.007,0.01,-0.668,0.504,-2.054,2.858,-0.719,0.472,0.679,0.718,0.946,0.344,0.26,0.067,3.879,0,0.003,0.022,0.158,0.874,0.329,1.291,0.254,0.799,0.648,0.265,2.444,0.015,0.004,0.034,0.129,0.897,0,0.01,0.05,0.96,0.086,18.1,0.005,0.996,1.682,4.375,0.385,0.701,0.439,0.315,1.396,0.163,0.017,0.114,0.151,0.88,-20.798,28.6,-0.727,0.467,0.945,9.744,0.097,0.923,-0.822,0.474,-1.734,0.083,0.209,0.263,0.795,0.427,-28.46,25.229,-1.128,0.259,0.118,9.448,0.012,0.99,-1.651,0.516,-3.203,0.001,-0.023,0.145,-0.16,0.873,TRUE,NA,TRUE,0
"Mplus VERSION 7.3","0.1","03/04/2015","12:42 PM","eas","b1","female","full",NA,NA,"pulmonary","fluency",TRUE,150,9,NA,45,-4573.708,9237.415,9372.894,9230.477,9277.22269230769,"b1_female_full_pulmonary_fluency_pek_category.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",81.072,71.295,1.137,0.255,-1.034,2.846,-0.363,0.716,1.927,19.791,0.097,0.922,2.711,13.81,0.196,0.844,-9.693,13.653,-0.71,0.478,4614.855,1152.642,4.004,0,30.381,31.818,0.955,0.34,-304.727,142.982,-2.131,0.033,1748.243,115.024,15.199,0,55.083,11.288,4.88,0,0.919,0.451,2.04,0.041,-0.011,1.661,-0.007,0.995,17.293,1.57,11.016,0,343.45,26.034,13.192,0,-29.584,6.459,-4.58,0,38.698,2.757,14.034,0,-0.643,0.714,-0.901,0.367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.451,1.874,-2.376,0.018,0.225,0.451,0.5,0.617,-0.354,0.195,-1.819,0.069,-0.023,0.044,-0.523,0.601,-2.524,2.768,-0.912,0.362,0.975,0.752,1.297,0.195,0.714,0.291,2.455,0.014,0.071,0.072,0.992,0.321,0.384,1.302,0.295,0.768,0.616,0.276,2.227,0.026,-0.096,0.136,-0.706,0.48,0.006,0.033,0.191,0.849,-0.418,16.055,-0.026,0.979,2.064,3.225,0.64,0.522,0.812,1.425,0.57,0.569,0.049,0.392,0.125,0.901,-25.167,27.241,-0.924,0.356,4.541,7.671,0.592,0.554,1.061,3.227,0.329,0.742,0.047,0.643,0.074,0.941,-27.706,27.015,-1.026,0.305,-0.42,9.065,-0.046,0.963,-5.059,2.325,-2.176,0.03,0.046,0.695,0.066,0.947,TRUE,NA,TRUE,0
"Mplus VERSION 7.3","0.1","03/03/2015","12:38 PM","eas","b1","female","full",NA,NA,"pulmonary","fluency",TRUE,150,8,NA,45,-4655.077,9400.154,9535.632,9393.216,9439.96169230769,"b1_female_full_pulmonary_fluency_pek_fas.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",56.043,96.885,0.578,0.563,-1.028,3.129,-0.329,0.742,-1.837,19.285,-0.095,0.924,12.346,25.342,0.487,0.626,-0.523,24.142,-0.022,0.983,4634.863,1139.638,4.067,0,39.707,37.94,1.047,0.295,-303.388,158.096,-1.919,0.055,1676.537,109.684,15.285,0,99.203,22.367,4.435,0,0.295,0.466,0.631,0.528,2.764,2.951,0.936,0.349,25.257,2.012,12.555,0,339.86,25.404,13.378,0,-27.653,6.96,-3.973,0,30.746,3.932,7.82,0,0.433,0.768,0.564,0.573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.411,1.932,-2.283,0.022,0.212,0.478,0.443,0.658,-0.342,0.268,-1.274,0.203,-0.062,0.039,-1.591,0.112,-2.094,2.67,-0.784,0.433,0.721,0.69,1.045,0.296,1.248,0.383,3.258,0.001,0.034,0.074,0.458,0.647,0.35,1.311,0.267,0.79,0.638,0.267,2.389,0.017,-0.117,0.192,-0.609,0.543,0.004,0.022,0.191,0.849,-0.65,17.365,-0.037,0.97,2.15,3.981,0.54,0.589,2.899,1.649,1.758,0.079,-0.073,0.447,-0.164,0.87,-23.199,26.133,-0.888,0.375,2.835,7.964,0.356,0.722,-2.007,3.552,-0.565,0.572,0.115,0.727,0.158,0.874,-27.508,26.183,-1.051,0.293,-0.204,8.519,-0.024,0.981,-7.022,2.962,-2.371,0.018,0.494,0.666,0.741,0.458,TRUE,NA,TRUE,0
"Mplus VERSION 7.3","0.1","03/03/2015"," 2:55 PM","eas","b1","female","full",NA,NA,"pulmonary","global",TRUE,150,7,NA,45,-3300.139,6690.278,6825.756,6683.34,6730.08569230769,"b1_female_full_pulmonary_global_pek_mmse.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",20.513,12.878,1.593,0.111,0.087,0.514,0.169,0.866,-1.677,3.064,-0.547,0.584,-1.22,3.43,-0.356,0.722,-0.106,3.277,-0.033,0.974,4701.437,1016.515,4.625,0,58.479,38.091,1.535,0.125,-340.273,165.697,-2.054,0.04,1636.764,84.608,19.345,0,0.964,0.254,3.789,0,0.002,0.007,0.323,0.747,0.003,0.033,0.091,0.927,0.564,0.032,17.53,0,337.211,28.153,11.978,0,-25.979,8.575,-3.03,0.002,26.064,0.376,69.25,0,0.071,0.093,0.764,0.445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.383,1.877,-2.336,0.02,0.163,0.493,0.33,0.741,-0.005,0.029,-0.175,0.861,-0.006,0.005,-1.08,0.28,-1.867,2.779,-0.672,0.502,0.603,0.942,0.64,0.522,0.085,0.04,2.118,0.034,0.002,0.008,0.257,0.797,0.271,1.206,0.224,0.822,0.656,0.313,2.098,0.036,0.01,0.018,0.575,0.565,-0.003,0.004,-0.715,0.475,-0.351,13.718,-0.026,0.98,1.938,3.566,0.543,0.587,0.237,0.276,0.858,0.391,-0.016,0.058,-0.27,0.788,-24.007,25.591,-0.938,0.348,3.696,9.973,0.371,0.711,-0.116,0.266,-0.435,0.663,-0.028,0.069,-0.407,0.684,-27.002,30.499,-0.885,0.376,-0.452,11.173,-0.04,0.968,-0.141,0.364,-0.389,0.698,0.009,0.077,0.111,0.911,TRUE,NA,TRUE,0
"Mplus VERSION 7.3","0.1","03/05/2015"," 9:23 AM","eas","b1","female","full",NA,NA,"pulmonary","knowledge",TRUE,150,7,NA,45,-3556.356,7202.712,7338.191,7195.774,7242.51969230769,"b1_female_full_pulmonary_knowledge_pek_information.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",2.87,54.506,0.053,0.958,-0.831,4.019,-0.207,0.836,8.114,15.432,0.526,0.599,0.384,13.499,0.028,0.977,11.354,14.784,0.768,0.442,4715.182,1117.12,4.221,0,60.305,51.868,1.163,0.245,-349.762,186.05,-1.88,0.06,1635.098,90.146,18.138,0,11.474,3.998,2.87,0.004,0.06,0.271,0.223,0.823,0.513,0.862,0.595,0.552,7.414,0.804,9.218,0,335.856,26.861,12.504,0,-25.334,7.907,-3.204,0.001,13.308,2.465,5.398,0,0.338,0.706,0.479,0.632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.297,1.901,-2.261,0.024,0.149,0.54,0.276,0.783,-0.128,0.129,-0.993,0.321,0.006,0.034,0.164,0.87,-1.771,2.804,-0.632,0.528,0.546,0.96,0.568,0.57,0.877,0.259,3.384,0.001,-0.044,0.061,-0.723,0.47,0.289,1.261,0.229,0.819,0.65,0.293,2.221,0.026,-0.007,0.093,-0.079,0.937,0.004,0.027,0.166,0.868,-0.346,16.643,-0.021,0.983,1.837,4.516,0.407,0.684,0.294,1.028,0.286,0.775,-0.014,0.47,-0.031,0.976,-23.248,29.841,-0.779,0.436,2.563,15.627,0.164,0.87,0.771,2.205,0.35,0.726,-0.242,0.375,-0.645,0.519,-27.211,27.04,-1.006,0.314,-0.39,9.401,-0.042,0.967,-2.604,1.713,-1.52,0.129,-0.28,0.563,-0.497,0.619,TRUE,NA,TRUE,0
