"software","version","date","time","study_name","model_number","subgroup","model_type","physical_construct","cognitive_construct","physical_measure","cognitive_measure","converged","subject_count","wave_count","datapoint_count","parameter_count","LL","aic","bic","adj_bic","aaic","output_file","data_file","pc_TAU_00_est","pc_TAU_00_se","pc_TAU_00_wald","pc_TAU_00_pval","pc_TAU_11_est","pc_TAU_11_se","pc_TAU_11_wald","pc_TAU_11_pval","pc_TAU_01_est","pc_TAU_01_se","pc_TAU_01_wald","pc_TAU_01_pval","pc_TAU_10_est","pc_TAU_10_se","pc_TAU_10_wald","pc_TAU_10_pval","pc_SIGMA_est","pc_SIGMA_se","pc_SIGMA_wald","pc_SIGMA_pval","pp_TAU_00_est","pp_TAU_00_se","pp_TAU_00_wald","pp_TAU_00_pval","pp_TAU_11_est","pp_TAU_11_se","pp_TAU_11_wald","pp_TAU_11_pval","pp_TAU_01_est","pp_TAU_01_se","pp_TAU_01_wald","pp_TAU_01_pval","p_SIGMA_est","p_SIGMA_se","p_SIGMA_wald","p_SIGMA_pval","cc_TAU_00_est","cc_TAU_00_se","cc_TAU_00_wald","cc_TAU_00_pval","cc_TAU_11_est","cc_TAU_11_se","cc_TAU_11_wald","cc_TAU_11_pval","cc_TAU_10_est","cc_TAU_10_se","cc_TAU_10_wald","cc_TAU_10_pval","c_SIGMA_est","c_SIGMA_se","c_SIGMA_wald","c_SIGMA_pval","p_GAMMA_00_est","p_GAMMA_00_se","p_GAMMA_00_wald","p_GAMMA_00_pval","p_GAMMA_10_est","p_GAMMA_10_se","p_GAMMA_10_wald","p_GAMMA_10_pval","c_GAMMA_00_est","c_GAMMA_00_se","c_GAMMA_00_wald","c_GAMMA_00_pval","c_GAMMA_10_est","c_GAMMA_10_se","c_GAMMA_10_wald","c_GAMMA_10_pval","R_IPIC_est","R_IPIC_se","R_IPIC_wald","R_IPIC_pval","R_SPSC_est","R_SPSC_se","R_SPSC_wald","R_SPSC_pval","R_RES_PC_est","R_RES_PC_se","R_RES_PC_wald","R_RES_PC_pval","p_GAMMA_01_est","p_GAMMA_01_se","p_GAMMA_01_wald","p_GAMMA_01_pval","p_GAMMA_11_est","p_GAMMA_11_se","p_GAMMA_11_wald","p_GAMMA_11_pval","c_GAMMA_01_est","c_GAMMA_01_se","c_GAMMA_01_wald","c_GAMMA_01_pval","c_GAMMA_11_est","c_GAMMA_11_se","c_GAMMA_11_wald","c_GAMMA_11_pval","p_GAMMA_02_est","p_GAMMA_02_se","p_GAMMA_02_wald","p_GAMMA_02_pval","p_GAMMA_12_est","p_GAMMA_12_se","p_GAMMA_12_wald","p_GAMMA_12_pval","c_GAMMA_02_est","c_GAMMA_02_se","c_GAMMA_02_wald","c_GAMMA_02_pval","c_GAMMA_12_est","c_GAMMA_12_se","c_GAMMA_12_wald","c_GAMMA_12_pval","p_GAMMA_03_est","p_GAMMA_03_se","p_GAMMA_03_wald","p_GAMMA_03_pval","p_GAMMA_13_est","p_GAMMA_13_se","p_GAMMA_13_wald","p_GAMMA_13_pval","c_GAMMA_03_est","c_GAMMA_03_se","c_GAMMA_03_wald","c_GAMMA_03_pval","c_GAMMA_13_est","c_GAMMA_13_se","c_GAMMA_13_wald","c_GAMMA_13_pval","p_GAMMA_04_est","p_GAMMA_04_se","p_GAMMA_04_wald","p_GAMMA_04_pval","p_GAMMA_14_est","p_GAMMA_14_se","p_GAMMA_14_wald","p_GAMMA_14_pval","c_GAMMA_04_est","c_GAMMA_04_se","c_GAMMA_04_wald","c_GAMMA_04_pval","c_GAMMA_14_est","c_GAMMA_14_se","c_GAMMA_14_wald","c_GAMMA_14_pval","p_GAMMA_05_est","p_GAMMA_05_se","p_GAMMA_05_wald","p_GAMMA_05_pval","p_GAMMA_15_est","p_GAMMA_15_se","p_GAMMA_15_wald","p_GAMMA_15_pval","c_GAMMA_05_est","c_GAMMA_05_se","c_GAMMA_05_wald","c_GAMMA_05_pval","c_GAMMA_15_est","c_GAMMA_15_se","c_GAMMA_15_wald","c_GAMMA_15_pval","p_GAMMA_06_est","p_GAMMA_06_se","p_GAMMA_06_wald","p_GAMMA_06_pval","p_GAMMA_16_est","p_GAMMA_16_se","p_GAMMA_16_wald","p_GAMMA_16_pval","c_GAMMA_06_est","c_GAMMA_06_se","c_GAMMA_06_wald","c_GAMMA_06_pval","c_GAMMA_16_est","c_GAMMA_16_se","c_GAMMA_16_wald","c_GAMMA_16_pval","trust_all","mistrust","has_converged","covar_covered"
"Mplus VERSION 7.11","0.1","07/15/2015"," 2:39 PM","hrs","b1","male","age",NA,NA,"pulmonary","mental",TRUE,535,5,NA,20,-19857.53,39755.06,39840.706,39777.219,39756.6942412451,"b1_male_age_pulmonary_mental_peak_serial7.out"," ""\\tsclient\C\Users\wuche\Dropbox\Research\IALSA\Mplus\Data\PEAK.dat""",24.342,882.899,0.028,0.978,0.389,46.008,0.008,0.993,3.633,182.564,0.02,0.984,1.436,215.999,0.007,0.995,-0.293,0.365,-0.803,0.422,13344.725,887.337,15.039,0,456.666,64.216,7.111,0,-648.614,135.22,-4.797,0,358.571,28.681,12.502,0,0.24,6.184,0.039,0.969,0.009,0.411,0.022,0.982,-0.018,0.847,-0.022,0.983,358.571,28.681,12.502,0,405.244,5.019,80.739,0,-5.671,1.06,-5.35,0,4.079,0.063,64.882,0,-0.192,0.012,-16.652,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.305,0.434,-9.914,0,-0.369,0.091,-4.076,0,-0.003,0.006,-0.58,0.562,-0.008,0.001,-7.977,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0
"Mplus VERSION 7.11","0.1","07/15/2015"," 2:40 PM","hrs","b1","male","age",NA,NA,"pulmonary","mental",TRUE,535,5,NA,20,-16904.324,33848.648,33934.293,33870.807,33850.2822412451,"b1_male_age_pulmonary_mental_peak_tics.out"," ""\\tsclient\C\Users\wuche\Dropbox\Research\IALSA\Mplus\Data\PEAK.dat""",16.183,10.776,1.502,0.133,0.065,4.109,0.016,0.987,1.448,70.986,0.02,0.984,1.569,34.662,0.045,0.964,0.396,1.379,0.287,0.774,13221.806,885.561,14.93,0,394.15,58.312,6.759,0,-587.627,128.893,-4.559,0,484.223,38.078,12.717,0,0.325,7.116,0.046,0.964,0.014,0.507,0.027,0.978,-0.045,1.051,-0.043,0.966,484.223,38.078,12.717,0,405.135,5.005,80.944,0,-5.535,0.976,-5.671,0,9.368,0.087,107.723,0,-0.217,0.071,-3.057,0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.304,0.433,-9.943,0,-0.369,0.086,-4.309,0,0,0.01,-0.032,0.975,0.027,0.004,6.105,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0
"Mplus VERSION 7.11","0.1","07/15/2015"," 2:42 PM","hrs","b1","male","age",NA,NA,"walking","memory",TRUE,318,5,NA,20,-3141.134,6322.268,6397.509,6334.074,6325.09628282828,"b1_male_age_walking_memory_gait_delayedrecall.out"," ""\\tsclient\C\Users\wuche\Dropbox\Research\IALSA\Mplus\Data\WALK.dat""",0.033,0.221,0.147,0.883,0,0.014,0.002,0.998,0.001,0.034,0.035,0.972,0.009,0.083,0.106,0.915,0.009,0.013,0.661,0.508,0.002,0.008,0.187,0.852,0,0.001,0.099,0.921,0,0.002,0.027,0.978,0.733,0.037,19.677,0,1.795,0.191,9.373,0,0.02,0.005,4.004,0,-0.062,0.024,-2.578,0.01,0.733,0.037,19.677,0,0.909,0.017,52.258,0,-0.019,0.007,-2.71,0.007,4.246,0.125,33.994,0,-0.098,0.017,-5.868,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.011,0.002,-5.444,0,0,0.001,-0.395,0.693,-0.082,0.014,-6.001,0,-0.007,0.002,-3.361,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0
"Mplus VERSION 7.11","0.1","07/15/2015"," 2:43 PM","hrs","b1","male","age",NA,NA,"walking","memory",TRUE,318,5,NA,20,-2885.465,5810.929,5886.17,5822.735,5813.75728282828,"b1_male_age_walking_memory_gait_immediaterecall.out"," ""\\tsclient\C\Users\wuche\Dropbox\Research\IALSA\Mplus\Data\WALK.dat""",0.047,0.142,0.334,0.738,0,0.006,0.036,0.971,0,0.031,-0.016,0.987,0.003,0.03,0.115,0.908,0.011,0.011,1.033,0.302,0.003,0.011,0.242,0.809,0,0,0.149,0.881,0,0.002,0.036,0.972,0.574,0.032,18.211,0,1.281,0.132,9.739,0,0.022,0.004,5.016,0,-0.07,0.017,-4.008,0,0.574,0.032,18.211,0,0.909,0.017,54.924,0,-0.02,0.004,-4.534,0,5.349,0.1,53.674,0,-0.106,0.016,-6.422,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.011,0.002,-5.691,0,0,0.001,-0.325,0.746,-0.072,0.011,-6.669,0,-0.007,0.002,-3.475,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0
"Mplus VERSION 7.11","0.1","07/15/2015"," 2:44 PM","hrs","b1","male","age",NA,NA,"walking","mental",TRUE,318,5,NA,20,-3640.888,7321.776,7397.017,7333.581,7324.60428282828,"b1_male_age_walking_mental_gait_serial7.out"," ""\\tsclient\C\Users\wuche\Dropbox\Research\IALSA\Mplus\Data\WALK.dat""",0.058,0.179,0.327,0.744,0.003,0.005,0.712,0.477,-0.001,0.032,-0.019,0.985,-0.002,0.017,-0.117,0.907,0.055,0.024,2.346,0.019,0.003,0.013,0.237,0.812,0,0.001,0.236,0.813,0,0.002,-0.008,0.993,0.715,0.034,21.294,0,1.589,0.193,8.225,0,0.057,0.005,11.689,0,-0.098,0.021,-4.625,0,0.715,0.034,21.294,0,0.915,0.017,54.644,0,-0.027,0.005,-5.668,0,4.132,0.094,43.754,0,-0.145,0.02,-7.257,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.01,0.002,-5.081,0,-0.001,0.001,-1.879,0.06,0.004,0.012,0.329,0.742,-0.015,0.002,-6.757,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0
"Mplus VERSION 7.11","0.1","07/15/2015"," 2:45 PM","hrs","b1","male","age",NA,NA,"walking","mental",TRUE,318,5,NA,20,-2294.862,4629.724,4704.965,4641.529,4632.55228282828,"b1_male_age_walking_mental_gait_tics.out"," ""\\tsclient\C\Users\wuche\Dropbox\Research\IALSA\Mplus\Data\WALK.dat""",0.02,0.047,0.421,0.674,0.001,0.003,0.274,0.784,0.002,0.013,0.151,0.88,0.001,0.009,0.095,0.925,0.015,0.009,1.62,0.105,0.002,0.005,0.31,0.756,0,0,0.219,0.826,0,0.001,0.036,0.972,0.324,0.024,13.72,0,0.31,0.065,4.744,0,0.027,0.005,5.599,0,0.005,0.012,0.383,0.702,0.324,0.024,13.72,0,0.91,0.017,54.929,0,-0.018,0.004,-4.375,0,9.634,0.052,185.265,0,-0.084,0.013,-6.337,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.011,0.002,-5.727,0,0,0,-0.563,0.573,-0.009,0.007,-1.338,0.181,-0.007,0.002,-3.344,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0
"Mplus VERSION 7.11","0.1","11/12/2015"," 1:47 PM","hrs","b1","female","aehplus",NA,NA,"hand","immediaterecall",TRUE,641,5,NA,41,-11288.615,22659.23,22842.214,22712.042,22664.9795826377,"b1_female_aehplus_hand_immediaterecall.out"," ""C:\Users\wuche\Dropbox\Research\IALSA\Mplus\Data\grip.dat""",0.793,0.65,1.22,0.222,0.021,0.027,0.75,0.453,-0.099,0.109,-0.905,0.365,-0.016,0.165,-0.097,0.922,0.027,0.257,0.103,0.918,102.054,52.156,1.957,0.05,3.523,2.132,1.652,0.098,-18.881,11.453,-1.649,0.099,57.424,23.541,2.439,0.015,0.758,0.113,6.68,0,0.003,0.003,1.143,0.253,0.004,0.014,0.265,0.791,1.384,0.065,21.211,0,23.623,0.894,26.436,0,-0.246,0.189,-1.302,0.193,4.835,0.118,40.907,0,-0.083,0.02,-4.079,0,0.09,0.069,1.308,0.191,0.19,0.244,0.779,0.436,0.003,0.029,0.102,0.918,-0.286,0.07,-4.095,0,0.001,0.015,0.047,0.962,-0.046,0.005,-9.761,0,-0.005,0.001,-6.172,0,0.221,0.183,1.209,0.227,-0.054,0.038,-1.424,0.154,0.145,0.017,8.303,0,-0.001,0.003,-0.164,0.87,9.906,6.138,1.614,0.107,1.817,1.277,1.423,0.155,0.996,0.773,1.288,0.198,0.039,0.142,0.273,0.785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0
"Mplus VERSION 7.11","0.1","11/12/2015"," 1:46 PM","hrs","b1","female","aehplus",NA,NA,"peak","immediaterecall",TRUE,715,5,NA,41,-16133.559,32349.118,32536.582,32406.396,32354.235384844,"b1_female_aehplus_peak_immediaterecall.out"," ""C:\Users\wuche\Dropbox\Research\IALSA\Mplus\Data\peak.dat""",15.647,3.752,4.171,0,0.056,0.098,0.574,0.566,-0.347,0.603,-0.576,0.565,0.467,0.617,0.757,0.449,1.761,1.609,1.095,0.274,3542.245,271.793,13.033,0,9.364,9.818,0.954,0.34,-14.811,37.669,-0.393,0.694,1842.299,147.699,12.473,0,0.772,0.103,7.475,0,0.005,0.003,1.453,0.146,0.004,0.014,0.3,0.764,1.361,0.06,22.653,0,256.721,6.157,41.699,0,-2.097,1.276,-1.644,0.1,4.75,0.114,41.704,0,-0.08,0.02,-4.071,0,0.299,0.065,4.583,0,0.273,0.494,0.553,0.58,0.035,0.032,1.095,0.273,-3.832,0.243,-15.771,0,-0.255,0.045,-5.644,0,-0.049,0.005,-10.868,0,-0.005,0.001,-5.944,0,4.314,0.9,4.791,0,-0.069,0.189,-0.362,0.717,0.154,0.017,9.198,0,-0.002,0.003,-0.656,0.512,100.206,45.888,2.184,0.029,4.989,7.196,0.693,0.488,0.631,0.69,0.916,0.36,0.16,0.126,1.271,0.204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0
"Mplus VERSION 7.11","0.1","11/12/2015"," 1:47 PM","hrs","b1","male","aehplus",NA,NA,"hand","immediaterecall",TRUE,507,5,NA,41,-9013.4,18108.8,18282.169,18152.03,18116.2064516129,"b1_male_aehplus_hand_immediaterecall.out"," ""C:\Users\wuche\Dropbox\Research\IALSA\Mplus\Data\grip.dat""",0.076,1.022,0.075,0.94,-0.012,0.042,-0.293,0.769,0.118,0.194,0.609,0.543,0.146,0.249,0.586,0.558,-1.496,1.059,-1.412,0.158,150.36,118.042,1.274,0.203,4.242,3.947,1.075,0.283,-25.035,25.184,-0.994,0.32,95.626,66.241,1.444,0.149,0.613,0.091,6.753,0,0.003,0.003,1.079,0.281,0.002,0.014,0.172,0.863,1.264,0.069,18.353,0,35.227,1.12,31.454,0,-0.549,0.226,-2.43,0.015,4.323,0.171,25.214,0,-0.117,0.03,-3.845,0,0.008,0.109,0.073,0.942,-0.108,0.322,-0.334,0.739,-0.136,0.051,-2.683,0.007,-0.506,0.046,-11.069,0,-0.017,0.01,-1.648,0.099,-0.05,0.006,-8.853,0,-0.003,0.001,-2.689,0.007,0.01,0.14,0.068,0.945,-0.017,0.027,-0.629,0.53,0.134,0.017,7.874,0,0.001,0.003,0.465,0.642,25.497,4.914,5.189,0,-0.638,0.959,-0.665,0.506,1.229,0.774,1.588,0.112,0.035,0.139,0.249,0.803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0
"Mplus VERSION 7.11","0.1","11/12/2015"," 1:48 PM","hrs","b1","male","aehplus",NA,NA,"peak","immediaterecall",TRUE,535,5,NA,41,-12323.418,24728.836,24904.409,24774.262,24735.821801217,"b1_male_aehplus_peak_immediaterecall.out"," ""C:\Users\wuche\Dropbox\Research\IALSA\Mplus\Data\peak.dat""",16.411,6.127,2.678,0.007,-0.001,0.157,-0.004,0.997,1.071,1.035,1.035,0.301,0.895,0.871,1.027,0.304,4.221,2.373,1.779,0.075,9983.771,768.224,12.996,0,65.856,24.359,2.703,0.007,-118.706,100.58,-1.18,0.238,2952.103,238.168,12.395,0,0.62,0.091,6.824,0,0.002,0.003,0.612,0.541,0.006,0.013,0.481,0.631,1.301,0.069,18.861,0,339.27,14.464,23.457,0,-5.609,2.653,-2.114,0.035,4.238,0.164,25.864,0,-0.102,0.03,-3.368,0.001,0.209,0.072,2.896,0.004,-0.002,0.474,-0.004,0.997,0.068,0.038,1.79,0.073,-4.558,0.477,-9.549,0,-0.311,0.078,-3.975,0,-0.049,0.005,-9.111,0,-0.003,0.001,-3.185,0.001,7.073,1.414,5.004,0,-0.002,0.271,-0.006,0.996,0.141,0.017,8.293,0,0.001,0.003,0.403,0.687,199.027,63.049,3.157,0.002,13.274,9.905,1.34,0.18,1.349,0.73,1.847,0.065,-0.045,0.137,-0.331,0.741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,0
"Mplus VERSION 7.2 (Mac)","0.1","10/25/2015"," 6:32 PM","hrs","b1","female","aehplus",NA,NA,"grip","gait",TRUE,285,3,NA,41,-1969.431,4020.861,4170.614,4040.6,4035.03383950617,"b1_female_aehplus_grip_gait.out","""C:\Users\wuche\Dropbox\Research\IALSA\Physical_Project\Physical_new.dat""",0.09,0.057,1.577,0.115,0,0.002,0.128,0.898,0.016,0.012,1.322,0.186,0.018,0.011,1.645,0.1,0.009,0.025,0.352,0.725,11.066,1.467,7.543,0,0.051,0.086,0.597,0.55,0.188,0.281,0.67,0.503,8.345,0.904,9.235,0,0.017,0.004,4.39,0,0,0,0.466,0.641,0,0.001,0.032,0.974,0.027,0.003,8.601,0,22.765,0.596,38.222,0,-0.293,0.12,-2.431,0.015,0.766,0.025,30.477,0,-0.035,0.005,-6.834,0,0.207,0.132,1.563,0.118,0.127,1.002,0.127,0.899,0.018,0.052,0.353,0.724,-0.266,0.038,-7.026,0,-0.008,0.008,-1.053,0.292,-0.009,0.002,-4.459,0,-0.001,0,-3.015,0.003,-0.062,0.079,-0.785,0.433,-0.024,0.017,-1.385,0.166,0.016,0.004,4.421,0,0.001,0.001,1.566,0.117,9.508,4.962,1.916,0.055,1.382,0.863,1.601,0.109,0.079,0.184,0.429,0.668,-0.027,0.044,-0.606,0.545,0.063,0.519,0.121,0.904,0.01,0.097,0.107,0.915,-0.031,0.023,-1.361,0.173,-0.001,0.006,-0.197,0.843,-0.66,0.541,-1.22,0.223,-0.051,0.125,-0.412,0.68,-0.036,0.026,-1.387,0.165,0.002,0.006,0.309,0.757,-0.219,0.647,-0.338,0.735,-0.173,0.111,-1.555,0.12,-0.046,0.029,-1.615,0.106,-0.001,0.006,-0.167,0.868,TRUE,NA,TRUE,0
"Mplus VERSION 7.2 (Mac)","0.1","10/25/2015"," 6:52 PM","hrs","b1","female","aehplus",NA,NA,"grip","pef",TRUE,285,3,NA,41,-6466.246,13014.492,13164.244,13034.23,13028.6648395062,"b1_female_aehplus_grip_pef.out"," ""C:\Users\wuche\Dropbox\Research\IALSA\Physical_Project\Physical_new.dat""",53.681,17.289,3.105,0.002,-0.385,0.734,-0.524,0.6,2.074,3.183,0.652,0.515,3.139,3.032,1.035,0.301,9.957,8.031,1.24,0.215,11.144,1.469,7.587,0,0.059,0.087,0.683,0.494,0.142,0.29,0.49,0.624,8.313,0.896,9.275,0,3093.094,397.974,7.772,0,9.106,15.741,0.578,0.563,-0.217,54.812,-0.004,0.997,1752.055,206.216,8.496,0,22.766,0.594,38.318,0,-0.278,0.119,-2.338,0.019,253.712,9.867,25.714,0,-2.861,1.811,-1.58,0.114,0.289,0.087,3.314,0.001,-0.524,1.121,-0.467,0.64,0.082,0.067,1.232,0.218,-0.266,0.038,-7.012,0,-0.008,0.008,-1,0.317,-3.23,0.596,-5.415,0,-0.474,0.091,-5.207,0,-0.064,0.08,-0.803,0.422,-0.024,0.017,-1.384,0.166,3.919,1.354,2.894,0.004,-0.07,0.267,-0.263,0.793,9.498,4.95,1.919,0.055,1.394,0.861,1.619,0.105,83.284,53.59,1.554,0.12,14.839,8.363,1.774,0.076,0.063,0.519,0.122,0.903,0.005,0.098,0.047,0.962,-18.815,8.278,-2.273,0.023,-0.711,1.293,-0.55,0.583,-0.653,0.543,-1.203,0.229,-0.044,0.128,-0.341,0.733,-5.696,9.461,-0.602,0.547,0.05,1.715,0.029,0.977,-0.201,0.648,-0.311,0.756,-0.188,0.113,-1.67,0.095,1.543,10.488,0.147,0.883,-1.325,1.596,-0.83,0.407,TRUE,NA,TRUE,0
"Mplus VERSION 7.2 (Mac)","0.1","10/25/2015"," 6:53 PM","hrs","b1","female","aehplus",NA,NA,"pef","gait",TRUE,285,3,NA,41,-4186.764,8455.528,8605.28,8475.267,8469.70083950617,"b1_female_aehplus_pef_gait.out"," ""C:\Users\wuche\Dropbox\Research\IALSA\Physical_Project\Physical_new.dat""",2.097,0.876,2.393,0.017,0.018,0.037,0.482,0.63,0.122,0.182,0.672,0.502,0.095,0.16,0.596,0.551,0.956,0.42,2.28,0.023,3091.998,396.555,7.797,0,8.317,15.767,0.527,0.598,1.155,54.471,0.021,0.983,1757.838,206.474,8.514,0,0.017,0.004,4.403,0,0,0,0.513,0.608,0,0.001,-0.033,0.974,0.027,0.003,8.612,0,253.632,9.883,25.664,0,-2.913,1.819,-1.601,0.109,0.767,0.025,30.388,0,-0.036,0.005,-6.955,0,0.287,0.113,2.543,0.011,0.577,1.212,0.476,0.634,0.138,0.06,2.313,0.021,-3.242,0.596,-5.437,0,-0.474,0.091,-5.22,0,-0.009,0.002,-4.433,0,-0.001,0,-3.146,0.002,3.935,1.359,2.894,0.004,-0.061,0.267,-0.226,0.821,0.016,0.004,4.372,0,0.001,0.001,1.753,0.08,82.393,53.722,1.534,0.125,14.704,8.365,1.758,0.079,0.086,0.184,0.466,0.641,-0.034,0.045,-0.763,0.445,-18.758,8.292,-2.262,0.024,-0.744,1.3,-0.572,0.567,-0.031,0.023,-1.364,0.173,-0.001,0.006,-0.257,0.797,-5.481,9.48,-0.578,0.563,0.013,1.718,0.008,0.994,-0.037,0.026,-1.417,0.157,0.002,0.006,0.403,0.687,1.378,10.513,0.131,0.896,-1.356,1.614,-0.84,0.401,-0.045,0.029,-1.588,0.112,-0.002,0.006,-0.285,0.776,TRUE,NA,TRUE,0
"Mplus VERSION 7.2 (Mac)","0.1","10/25/2015"," 6:54 PM","hrs","b1","male","aehplus",NA,NA,"grip","gait",TRUE,236,3,NA,41,-1935.631,3953.262,4095.279,3965.325,3971.01457731959,"b1_male_aehplus_grip_gait.out"," ""C:\Users\wuche\Dropbox\Research\IALSA\Physical_Project\Physical_new.dat""",0.12,0.091,1.326,0.185,0,0.004,0.134,0.893,0.015,0.018,0.857,0.391,0.011,0.015,0.746,0.456,0.036,0.043,0.852,0.394,27.592,3.947,6.99,0,0.034,0.161,0.213,0.831,0.464,0.508,0.913,0.361,15.205,2.164,7.025,0,0.022,0.004,5.251,0,0.001,0,2.098,0.036,-0.001,0.001,-1.243,0.214,0.026,0.003,7.875,0,34.857,1.163,29.972,0,-0.725,0.193,-3.749,0,0.827,0.042,19.713,0,-0.025,0.009,-2.799,0.005,0.155,0.113,1.366,0.172,0.102,0.755,0.135,0.892,0.058,0.067,0.87,0.384,-0.52,0.08,-6.462,0,-0.014,0.011,-1.263,0.207,-0.005,0.002,-1.966,0.049,-0.001,0.001,-2.093,0.036,0.064,0.127,0.503,0.615,-0.02,0.02,-1.004,0.316,0.008,0.005,1.72,0.085,0.001,0.001,1.403,0.161,25.429,6.701,3.795,0,0.122,0.896,0.136,0.892,0.118,0.199,0.593,0.553,-0.033,0.05,-0.659,0.51,1.105,0.872,1.267,0.205,-0.086,0.147,-0.582,0.56,0.023,0.029,0.79,0.43,-0.006,0.007,-0.843,0.399,1.921,0.813,2.363,0.018,-0.255,0.132,-1.928,0.054,-0.029,0.028,-1.046,0.296,0.002,0.007,0.338,0.736,-3.038,1.106,-2.747,0.006,0.028,0.183,0.154,0.878,-0.041,0.034,-1.177,0.239,-0.012,0.008,-1.444,0.149,TRUE,NA,TRUE,0
